0 	 1 	 0 	 1 	 0 	 0 
0 	 1 	 1 	 2 	 0 	 0 
1 	 2 	 0 	 1 	 0 	 0 
1 	 2 	 1 	 2 	 0 	 0 
2 	 3 	 0 	 1 	 0 	 0 
2 	 3 	 1 	 2 	 0 	 0.05 
3 	 4 	 0 	 1 	 0 	 0.21 
3 	 4 	 1 	 2 	 0 	 0 
4 	 5 	 0 	 1 	 0 	 0.21 
4 	 5 	 1 	 2 	 0 	 0 
5 	 6 	 0 	 1 	 0 	 0.21 
5 	 6 	 1 	 2 	 0 	 0.194 
6 	 7 	 0 	 1 	 0 	 0.21 
6 	 7 	 1 	 2 	 0 	 0.091 
7 	 8 	 0 	 1 	 0 	 0.21 
7 	 8 	 1 	 2 	 0 	 0.833 
8 	 9 	 0 	 1 	 0 	 0.21 
8 	 9 	 1 	 2 	 0 	 0.375 
