recoTheta,trueTheta
36.891822,37.392075
18.690458,17.522442
2.862865,2.034901
48.442287,46.468954
17.359791,18.718594
32.366645,32.269158
37.480324,37.457952
3.922263,3.517917
63.278535,62.886740
41.600890,40.631816
52.261728,46.646409
4.740658,4.467167
14.285894,12.309930
22.752269,21.202670
28.421111,28.323984
2.801000,2.739097
2.265463,1.103226
37.976012,35.224375
9.204769,9.192122
42.456004,42.212280
55.485772,55.848727
32.168651,30.714541
34.612806,33.238447
25.391880,25.757560
5.688305,5.294612
34.118642,27.979272
45.544982,45.334808
5.216879,5.756839
13.478379,13.440524
32.669171,28.707961
5.409178,3.990861
6.262063,7.301755
38.430479,38.993388
13.293439,11.334925
7.560214,6.620187
6.504965,6.486974
47.543470,47.074797
10.624231,10.743508
37.606736,38.189759
21.370381,21.289863
58.375722,58.596015
14.607122,15.225524
13.219182,13.091004
43.459538,35.972689
8.433076,8.745162
13.919535,12.976737
17.867948,17.077394
29.791323,27.172729
3.909711,4.099258
29.777146,27.496541
8.169598,7.878608
20.420030,20.198231
28.095127,29.077243
12.635681,13.261946
6.789430,6.816962
21.388958,17.003322
38.978661,38.049001
13.671282,14.256829
8.317769,8.299288
35.322745,36.710063
26.607716,26.174598
9.873187,9.997490
33.759221,32.168561
15.922394,15.959486
22.992804,19.569969
13.081019,11.931849
17.051337,14.385504
7.599696,7.663547
2.973482,2.516606
21.642634,19.699267
11.204422,8.012242
10.359000,10.038638
13.066662,12.901837
18.843592,16.806084
38.555666,39.981279
38.844688,37.354115
49.071588,48.894672
6.097701,5.962956
8.974545,8.345180
27.751949,26.302031
24.360640,22.592154
42.814526,38.607673
33.659756,32.868172
26.274209,27.298639
7.724740,7.041719
4.551608,3.105956
48.171271,48.203831
15.201357,12.362982
2.322879,2.426242
49.824292,50.372670
3.540220,3.525145
13.421719,10.865531
32.889781,31.252193
60.263723,58.465389
28.816913,28.514630
33.422364,5.353207
47.420904,44.818116
11.475984,10.934071
15.572984,11.561716
36.893443,36.207513
1.431355,1.508828
30.865357,29.546970
20.753185,18.459347
20.032158,15.271918
31.798336,33.148608
18.353949,15.110194
2.461163,1.607543
32.478990,32.979975
32.261303,30.749178
27.986288,26.109474
6.001818,5.732102
1.291952,2.012951
4.433498,4.743962
6.490117,5.357744
13.371397,13.978329
22.654326,22.068789
10.670311,7.161194
42.497787,22.274564
6.818141,6.067211
17.141645,15.615618
8.214536,7.176191
10.595853,11.584884
13.085334,13.720813
15.006071,14.437618
28.051375,28.129937
15.802359,15.141657
43.375352,43.240849
0.817571,2.312153
24.858067,21.208128
17.844348,16.106924
4.507109,3.481441
8.609436,9.254635
7.875319,7.762935
44.288785,46.029587
24.452289,23.637841
41.877181,41.788839
37.922255,35.411554
28.557680,28.448494
31.169549,29.848839
3.913115,4.442017
4.520691,4.077799
25.064532,23.859820
29.051393,28.240245
10.786056,10.364943
12.998740,13.606413
24.670570,26.145922
2.679930,2.801769
8.889223,8.366635
14.697631,14.611441
46.915913,45.694928
11.250604,10.095549
40.910660,42.298176
30.588888,28.538078
12.411251,12.342405
27.400709,27.747534
4.849049,7.577948
3.352695,2.229936
11.123178,11.062580
18.507315,16.126559
14.781336,13.844421
39.829295,40.720622
18.624496,20.251585
34.499108,33.763474
31.535422,30.818981
14.844732,14.895991
9.591713,9.684969
39.161453,36.885677
23.927541,24.732760
29.269473,26.313427
20.744586,20.578072
53.535506,46.352446
5.079910,5.137973
17.152869,14.327989
2.355843,1.637455
3.368774,3.530806
15.745160,15.047892
49.230506,22.648367
9.594992,9.314243
7.229983,6.959874
15.248862,13.908486
25.474931,19.438296
8.658119,12.299465
20.254397,18.338792
18.581932,19.145327
20.777988,20.378762
30.618504,35.005738
30.755637,30.451252
30.715417,20.420069
21.147078,21.656241
7.148856,7.556398
54.614609,52.035137
24.053692,24.109066
8.746218,9.588105
17.532058,13.291508
9.492229,8.615411
7.075374,6.249715
17.810102,20.573476
19.828088,20.708400
47.875606,44.369942
10.534575,10.851663
8.837379,10.392146
7.026492,5.798295
28.135572,29.218687
33.370930,31.700005
10.421658,12.125187
5.008442,4.701613
20.258353,20.296055
37.177233,34.093068
18.069677,18.393797
5.921656,6.116479
23.912195,24.896985
5.911584,5.703823
34.254234,34.032137
11.842570,12.779302
8.729290,8.558642
20.903037,16.789067
46.526695,47.155467
5.791124,5.617543
13.415273,11.096930
34.095036,29.822157
20.890523,18.230921
17.779226,14.336528
6.819551,6.718110
12.733646,14.131301
28.746117,25.747201
7.223983,6.864128
5.938415,4.717212
34.557503,33.504706
35.580214,33.728573
11.865662,12.592880
10.102366,8.145337
31.628475,32.449584
24.459309,22.606213
4.307208,5.297424
19.160608,17.050603
16.136712,16.823709
1.859727,2.745664
45.306240,47.781389
12.506972,11.624187
9.358933,8.831642
4.543381,4.868000
23.879366,27.336732
32.256184,29.031055
20.474442,19.113302
52.345109,47.024528
10.284074,9.793842
7.641954,3.294615
11.097729,10.994849
7.895134,4.999358
11.233314,10.124187
4.756458,3.801482
2.783966,3.887107
17.879031,18.108350
10.008991,9.666967
12.402366,10.686217
13.722296,15.866466
1.892068,1.751448
14.460243,14.408442
44.833061,44.710391
41.334075,41.622787
15.102961,14.533231
25.851156,25.498693
19.560689,21.581429
13.729032,13.747438
31.370636,30.429392
15.136073,14.823362
22.787626,24.806275
33.222057,33.621769
31.137209,30.469394
27.833577,24.437921
22.443564,24.139731
13.083343,13.948112
50.041709,52.024250
31.693791,31.369888
10.341513,10.205077
12.883179,12.504748
22.527617,20.332235
32.044833,31.596570
22.498817,22.073352
28.984645,29.990923
14.345752,14.178517
9.088478,8.318265
45.620999,42.454127
47.999424,49.421274
13.307245,9.796190
46.680939,45.189249
4.169647,10.290040
15.218969,14.171949
22.114292,21.520356
4.831889,4.691060
34.916329,28.686461
35.463021,32.946006
28.140395,23.892447
19.528063,20.333061
6.876775,7.548888
9.631311,2.181488
22.340836,26.143946
32.542849,32.889844
35.160129,35.007363
4.210777,4.660646
17.008857,18.039099
9.332435,9.620630
21.965129,21.979933
13.925297,10.784103
20.665883,19.650711
18.614313,16.394093
39.325612,36.036790
28.418872,25.269466
18.446065,16.921968
8.167555,7.444237
8.319115,7.549668
8.205735,8.727039
28.212431,28.548884
20.343545,15.742920
20.734691,16.635607
27.823833,27.184819
44.167656,41.757127
27.335609,23.522916
22.921111,22.004082
10.370086,9.813337
43.887068,44.389092
17.072067,15.878441
17.080941,11.300504
8.072584,8.118079
40.618268,38.341933
41.327022,39.131008
13.225110,14.108889
7.589411,6.594247
12.895213,5.856351
20.714821,16.737678
11.915833,10.924993
17.652958,16.729281
9.040050,8.411532
11.349407,10.378506
13.986131,14.033515
14.236666,14.790048
9.929710,9.951452
9.308798,9.494009
18.792804,21.496697
11.969370,12.181913
19.715420,20.026704
7.828472,7.626093
19.854037,18.876817
22.624667,22.375356
10.456922,9.339825
2.991139,2.907576
18.210038,18.498200
48.953851,141.903366
19.799656,19.735849
19.994358,19.550456
32.361094,23.597052
32.549438,29.023334
13.743356,13.877294
16.868254,14.151109
25.079949,24.051112
9.226903,9.075735
52.577860,52.303307
28.228594,26.897651
5.602626,5.744739
0.978388,1.036277
6.171045,5.631933
39.918947,37.170406
24.511928,26.370950
35.376931,33.024818
56.160672,53.924953
28.245961,24.342577
36.473709,36.383458
10.912805,11.619864
58.633727,57.127390
33.501668,31.835525
2.012173,2.228004
13.089165,12.424020
4.907800,4.825844
46.266256,40.703909
12.481873,12.614666
43.834504,44.733012
45.683283,43.532876
11.828850,11.410556
32.789908,31.174906
10.612926,11.701795
22.430303,22.627366
33.285060,32.191927
6.061974,4.736027
12.841159,15.660138
21.090246,20.244027
25.058590,25.736955
4.926725,4.735696
43.153460,32.518348
35.930045,30.079131
10.792696,9.671278
20.750091,21.909092
20.099951,20.992770
22.482015,27.983450
21.728881,20.694962
38.842074,33.548791
14.422845,14.157240
14.160688,14.360534
18.166844,16.773702
19.680161,19.995167
41.588251,41.192826
5.710280,5.442261
5.695398,5.239216
11.117813,10.155942
43.066208,42.024366
28.527375,28.003546
30.751924,35.174786
58.258549,56.281509
33.588820,31.394107
24.645431,17.431003
41.006479,41.477889
28.547527,29.011450
23.946034,23.565962
17.340254,16.460765
50.488570,48.374573
18.853422,18.061010
26.245264,26.992025
28.361397,27.336926
47.789891,41.215595
21.784594,17.737562
35.352415,36.464780
3.390036,3.304523
29.327048,28.703830
9.059591,8.835712
20.584736,22.340405
23.816175,22.955907
5.049427,5.160082
20.487472,27.136041
40.881600,37.191303
18.392737,18.735326
15.809155,14.351512
36.318922,36.453436
23.589177,23.045222
36.769358,33.309408
13.152786,7.653989
24.424322,24.642769
27.618598,26.969887
29.888194,26.499886
12.725974,12.056383
37.940916,36.740297
28.770961,23.795523
12.760468,12.377233
26.244554,26.170014
41.667843,41.957786
9.584352,7.513635
43.025662,40.587597
14.246647,14.260573
23.415100,23.446937
22.380460,21.963522
36.475197,33.090968
27.459956,27.401911
25.972228,24.651327
20.314399,14.722270
22.888039,21.986575
15.396731,15.802761
29.611283,27.246633
27.276433,24.222111
33.501971,32.055587
43.541200,41.293519
40.055117,39.923625
31.338194,29.506508
18.552127,18.044579
20.213962,19.565299
22.289326,21.983254
22.814865,22.400659
14.044299,11.146927
42.298440,40.827252
23.685672,16.842720
30.917301,28.807580
51.133031,49.672258
47.962033,42.956046
25.583374,25.338755
46.186005,39.909542
9.465997,10.067299
36.742775,38.075097
13.994225,14.304012
21.859258,20.151146
36.955831,36.034741
29.761093,30.887843
32.637549,33.308581
37.061988,34.606847
6.494164,5.801066
7.543740,6.860584
21.515672,20.806926
12.957485,12.088224
42.901608,42.221891
24.772180,21.551020
50.502291,50.165403
31.880894,30.075103
22.397289,22.582035
30.171820,31.543531
40.837703,39.909223
39.636103,34.159328
6.472357,8.451824
12.037419,11.343697
11.285978,11.406032
18.399230,16.928432
20.800840,19.287891
5.961444,6.187638
59.465284,58.954917
3.990223,4.034540
8.070492,8.038343
6.109937,5.360341
49.310899,48.837990
16.433940,15.777208
25.153519,25.544619
46.423994,42.859877
19.579317,19.298981
14.945040,14.633491
12.242439,10.917278
13.373996,12.205422
8.361963,8.161327
12.929599,13.122089
36.775918,36.000458
28.962459,26.897764
12.592065,12.595730
12.948481,10.531679
24.755466,23.750139
11.000345,10.376079
20.360955,20.801743
21.470148,22.183588
31.015598,27.434506
31.299621,31.608907
8.800625,8.667642
11.577382,11.627576
15.149957,15.026950
17.826753,16.776305
28.296122,26.481450
24.946480,24.201926
32.438119,30.536494
37.512634,34.107523
45.632900,44.459841
16.926086,18.182205
20.040531,22.168215
40.397501,37.216499
25.020118,23.636172
15.302267,13.387056
11.638331,11.776407
14.264301,13.779463
36.903676,35.910858
14.899060,15.767157
11.371235,12.428480
9.448392,9.411352
2.141832,1.841219
26.989888,25.083816
33.300228,31.739186
7.743950,7.034668
14.281824,13.627939
16.748573,17.259186
41.882956,42.015810
3.217776,3.375103
27.312918,25.149139
24.139689,24.923353
24.221062,23.416424
17.635573,17.242477
7.764275,7.296352
11.191707,10.779338
9.873347,8.087648
25.505348,21.400005
28.921881,27.674019
20.060930,17.146684
38.287874,38.077285
7.904526,7.837217
26.892283,25.783615
17.976939,17.533861
14.245467,14.274818
3.158209,3.707553
50.691044,49.774715
46.911578,46.121411
13.185449,10.609476
23.121229,22.070580
11.552972,11.250464
19.471999,17.884525
11.629067,11.225984
15.039050,14.247660
33.654641,33.831498
8.582062,7.975653
6.344306,6.078283
4.266914,3.872015
37.916120,36.886895
46.437824,40.547666
39.495685,31.361142
16.682008,16.448021
13.620589,13.870059
44.933724,44.517547
17.327199,17.040654
22.225102,21.509358
2.900363,4.086051
4.919482,4.890405
14.614216,14.752194
32.678059,30.634164
22.873758,23.182162
9.435152,8.381830
16.696219,14.200683
15.409602,14.242927
1.278247,1.353352
32.937057,31.324934
4.250588,3.687324
6.865185,6.606132
16.012968,17.715140
7.948310,24.053072
30.258390,29.295572
5.755953,5.020164
36.098376,37.143543
5.838988,5.426611
21.922771,19.187154
6.949156,6.471993
5.515017,5.256765
9.783497,9.714927
9.427983,8.405506
28.512233,26.180172
7.833259,8.240477
15.670661,12.787822
16.390511,14.533762
6.140950,5.970085
35.278551,32.691763
53.540949,51.884259
39.781273,36.894080
14.278778,13.384533
12.458561,10.944976
24.809694,24.842611
8.669432,8.860490
32.983049,24.851007
17.277697,16.343938
20.285764,17.913671
4.443163,4.370002
31.944754,32.722675
16.513844,21.815805
4.709606,3.955968
14.210647,14.300847
22.904305,25.446372
3.064138,3.495416
23.513271,22.467758
36.858511,39.538916
43.931249,42.638643
31.562848,31.116861
19.171644,14.480074
26.914668,25.162122
45.243446,46.845373
48.427836,47.257765
35.156600,36.222739
26.615500,25.544310
36.343731,35.691576
37.465403,34.969961
9.309241,8.966726
41.674741,44.244506
37.279343,37.927834
24.467614,18.067773
35.422432,35.285008
8.597565,8.032064
6.989657,6.824783
2.302568,2.442643
44.856370,46.119823
30.448051,30.551863
4.720325,3.682116
6.244913,6.378458
9.102563,7.155192
36.675142,36.589925
5.863542,5.819889
12.314974,13.134373
3.086165,2.611420
25.661478,19.621596
4.805586,4.361253
21.645800,18.600849
55.942768,52.651430
6.355762,5.403124
18.155789,18.075116
12.095854,12.080068
32.008629,31.393662
24.871103,26.081920
18.684276,19.264232
33.651991,44.489942
23.907241,23.360323
28.030170,26.497972
10.280420,10.571607
32.234204,33.263865
5.041155,5.893585
11.145531,9.935036
58.245822,51.790405
13.320710,10.070034
31.051065,32.813719
39.877327,39.960738
47.760699,44.124620
6.826249,6.759059
39.015928,37.239829
23.356671,24.678128
16.996372,18.460253
27.827894,29.275542
7.189547,6.507587
35.724314,34.281060
24.221837,22.126853
4.595934,4.371256
13.355350,13.047812
50.030850,46.306190
11.553824,11.191408
7.773294,6.023694
14.819437,13.946638
16.668262,15.766554
14.035881,11.911349
44.746175,43.653040
14.675230,11.911283
28.176991,26.106074
63.891744,61.562694
36.680630,35.346087
20.570337,20.885207
22.110373,21.884496
17.235782,16.162361
16.314907,17.273327
32.329249,30.691405
12.467106,12.145380
29.161681,29.962831
33.442856,32.162948
34.576915,31.938622
19.090114,19.901174
8.207338,7.856603
27.817335,25.842523
48.731933,44.993862
22.497273,19.304922
21.975161,18.160632
3.190219,3.208027
16.953396,14.535885
60.103892,59.020469
2.434617,6.968014
33.981848,34.029422
8.969465,9.214180
12.238250,11.172724
17.887750,19.169720
6.494134,2.236684
18.507014,18.664043
42.912307,40.491460
25.204555,22.292252
17.328460,17.290399
29.559294,32.494129
41.048458,40.987201
32.410202,30.159845
29.238682,28.726818
34.891900,32.802758
42.886545,35.333836
30.671755,32.076236
22.106435,22.164287
27.014559,28.718254
4.286194,3.746327
49.170690,50.300451
39.547091,39.936075
32.048708,35.886833
8.519035,8.527169
21.991910,27.354248
10.234276,9.375174
35.206413,33.087652
15.950019,17.034744
25.455623,25.024236
25.967720,23.308152
46.819667,45.294983
9.636372,9.883280
33.989033,30.169788
17.594857,17.425313
1.766579,1.859411
29.412911,28.405701
23.074046,22.839873
24.637576,26.154988
31.800922,31.688344
49.929359,50.071166
22.580203,21.172802
22.231160,20.918576
30.172289,32.166547
38.630730,36.538606
31.826466,33.828186
31.654482,31.815960
19.949685,18.173831
16.261917,13.614801
24.003077,23.820886
44.017343,38.948232
23.609684,25.310836
59.000916,58.555763
7.826140,7.259176
56.412085,53.650418
11.217736,10.929641
6.546972,6.463626
11.238484,10.488018
12.548348,13.587688
24.908826,21.106582
10.290040,9.518017
15.278698,16.006790
24.979519,23.267155
14.682777,14.060839
6.943791,6.886380
21.220557,17.776765
2.837384,2.804632
5.966834,5.747298
23.926716,22.264255
15.309628,14.847504
4.131569,3.906203
29.105781,26.680473
13.183233,13.367498
9.710453,9.082227
1.620396,2.494185
3.905050,4.054827
10.329445,10.745230
23.119725,21.454477
46.907477,43.911000
32.257272,20.563493
17.804094,16.699309
21.060368,20.872252
14.201337,14.600512
30.383483,30.479832
11.580989,8.862530
5.476434,6.168598
18.955698,15.556349
4.684040,3.543150
14.346689,13.805977
21.042218,16.007743
20.710360,24.757758
9.709583,17.323024
34.363826,34.799824
20.069312,21.124717
6.296969,6.947858
17.910096,15.988772
18.575458,18.571298
55.363263,50.513775
46.472152,43.668503
32.592943,29.954098
22.928169,22.721847
23.648980,24.564746
23.994613,24.183701
12.153477,11.723076
30.732415,30.383773
29.383455,30.233685
20.195976,19.647106
39.630915,41.415121
6.595169,9.576062
15.249628,15.087185
9.026521,9.504501
11.978851,12.040448
24.285943,24.421663
10.180181,10.778845
24.514118,22.725851
17.405436,15.207308
11.945304,10.975404
45.443210,39.199309
32.455433,31.736862
28.389897,39.839190
8.577255,8.277706
20.884316,18.680609
12.991268,13.032692
20.269584,18.127019
13.837655,14.639708
4.192365,3.977738
49.991215,30.118008
11.084663,11.385620
3.100909,3.406570
19.854600,20.405088
19.355476,17.349201
40.973292,36.791705
45.971677,45.031448
34.380479,27.580046
12.855319,13.223841
29.260566,28.700588
30.122384,26.849751
15.222195,12.286537
9.068241,8.801116
9.594602,13.188877
36.782478,34.564047
29.702030,28.304500
27.236516,24.748011
38.711084,35.205323
32.659585,30.651484
13.877992,11.844633
19.865186,18.002471
20.203760,18.609819
10.583737,10.125994
46.066199,47.338187
13.653440,14.517055
22.718885,19.047727
47.775145,47.018819
28.721836,32.556426
9.342644,7.355781
27.372645,21.915233
46.017566,45.156481
39.477543,34.870790
17.887094,15.487245
7.270249,7.830352
17.636160,13.093718
25.486593,23.787887
34.835174,29.072590
24.891598,23.433149
45.842764,44.081364
37.089603,22.961545
31.244991,30.049641
48.407459,47.931112
39.544205,38.976403
20.731942,20.753262
54.563962,54.922347
25.958422,25.719372
18.603943,13.134673
22.960932,22.067408
12.213254,8.295431
12.454413,11.786058
34.373965,40.184040
35.662034,34.227146
13.870401,13.405098
10.223795,10.448207
19.919876,18.234927
6.691785,9.432360
7.919040,7.864220
8.838580,8.784316
17.740555,18.380145
4.585010,5.536651
27.669033,25.047961
28.577191,28.697672
14.203327,11.176847
26.901885,27.706384
29.605380,30.456488
18.093401,17.424355
26.105865,24.127068
39.038631,36.122117
29.739476,29.668985
15.568875,14.289229
47.458399,44.701385
5.739483,4.199926
34.627930,32.955518
24.735355,27.224590
8.898920,8.782482
6.571129,6.225827
48.609078,49.232716
17.466788,16.383987
11.651088,5.192144
2.875282,2.400777
15.739874,13.480474
35.028497,32.799448
0.698015,0.546081
28.936826,28.078088
6.621698,6.124103
17.989438,16.594773
34.490606,31.461097
2.223080,2.550368
29.269012,40.818177
20.524225,22.519174
17.109160,17.585026
17.309520,17.143672
23.332652,22.962289
29.395751,26.248121
9.521032,9.417616
36.206710,30.254500
35.933583,40.202217
18.131629,18.990152
28.555637,31.405814
10.769199,13.357479
8.104307,7.813992
18.380307,16.138936
7.133472,6.994903
38.614645,35.678603
52.164049,52.368157
28.130133,27.203337
27.000428,25.817128
35.874754,38.615438
37.714155,29.956978
33.519483,30.995742
39.240168,38.599085
32.485209,32.635858
14.905235,15.245187
44.562200,42.211411
17.024331,16.289821
29.338076,29.140747
13.227737,12.156445
23.986104,22.148739
15.555483,15.502763
67.205293,53.776271
43.365192,37.852904
29.271799,26.909500
36.160178,37.734265
46.590399,44.548926
30.323674,30.238059
3.676422,2.256287
47.025980,47.495710
15.049181,15.718546
34.024094,30.426041
10.087734,11.106224
39.577434,33.110747
35.008405,34.992978
38.805926,35.672126
29.281408,29.792120
24.934088,23.265772
8.279509,6.786887
30.715845,29.364231
4.976065,5.052879
13.947092,13.530967
7.842926,8.906423
19.147150,17.463966
17.595512,14.429302
11.573212,18.010602
4.151336,3.978280
1.714178,1.757360
29.180710,27.983173
30.999794,30.671782
30.152816,25.034358
10.702228,10.777311
8.036804,8.317698
31.377793,31.338108
10.450711,10.722420
36.318057,35.870820
24.661985,22.338895
26.589936,27.887524
10.744314,11.764972
35.046140,32.892875
15.356561,20.517494
11.679345,11.766078
9.225732,8.504707
25.671618,25.965848
41.628062,39.316051
38.339164,38.114514
41.729249,43.591466
11.507816,10.788957
24.868034,24.006258
50.530782,47.780988
29.626844,28.649494
23.377474,14.208866
3.061837,5.130149
17.354102,18.247779
45.788683,44.468817
35.963054,36.674484
7.213901,6.645673
13.374453,12.869448
6.878258,4.949022
11.522768,14.986036
8.716161,7.170612
14.585507,13.096898
31.930732,34.045041
32.346314,33.618056
12.923065,12.770700
2.720813,1.481473
36.865536,35.654717
6.710077,9.418179
28.093749,28.478919
43.263705,41.734405
20.600456,20.884785
16.314020,15.228281
25.325921,22.740530
2.180142,2.363060
49.374635,48.812505
6.369937,5.189237
27.390488,27.040464
69.191070,69.639619
11.227036,11.953749
10.386029,11.263515
3.593249,5.882333
39.008316,38.168317
1.151651,0.749910
2.719158,2.726419
5.404647,5.356391
35.111031,34.138388
16.297490,13.777570
16.734915,16.872714
23.207923,22.501611
33.008353,31.818428
33.446326,28.563366
12.853001,12.596341
36.481521,37.046238
40.095963,35.628954
33.960622,33.146747
9.648972,9.322722
3.314167,9.971096
14.911912,15.100182
21.240777,20.784090
32.494873,31.973852
11.907576,11.993766
13.372992,13.130480
35.988627,33.834534
9.725223,9.524624
39.166558,33.448154
32.452582,29.453837
8.979820,8.756206
27.281269,25.500343
20.848870,21.358391
10.905190,11.639143
15.308645,12.562958
9.071577,8.004227
20.209781,18.730370
37.779397,35.605081
10.351686,9.388414
2.557496,2.717790
18.475378,24.468240
20.987231,21.135915
19.095637,17.430353
36.880863,35.101007
6.184976,5.806199
3.406513,3.611024
19.324994,19.072344
29.481037,29.464545
16.940086,17.327531
6.258524,5.715494
46.134642,42.392422
14.091927,23.166880
31.137433,33.974967
8.863904,9.155235
4.744747,3.736645
20.013965,20.042255
7.562706,6.665327
36.131397,31.453591
7.079116,3.882419
14.122864,15.117594
36.883737,35.841820
28.535969,26.299503
6.566681,6.141525
25.796033,26.465798
8.317226,7.635943
20.642995,17.178430
14.687775,13.644091
7.909069,6.961396
10.959895,10.404294
3.094463,4.228645
30.862535,32.290760
19.082636,17.895642
4.460498,3.983936
6.288900,5.314596
19.409244,16.624092
14.075774,14.845198
10.140901,10.728677
9.661983,9.945937
21.466845,22.824243
21.294998,20.508703
10.598360,9.271672
47.783574,44.120004
13.276215,13.234615
23.575928,24.568869
18.086857,18.784279
33.149682,27.779015
16.355087,17.718126
39.472838,39.443518
29.532001,29.856729
1.798636,2.447526
27.178038,27.678445
27.861885,27.454712
20.681515,20.847968
46.501603,45.825901
5.085615,4.940464
5.309985,5.103614
31.408357,29.502091
8.526201,8.115733
11.888743,12.395018
26.424826,28.473139
37.644388,36.520544
49.089133,49.769652
3.180262,2.904410
21.452591,21.839860
22.434903,20.776342
22.214049,21.028765
0.859573,0.742041
18.653571,18.444144
10.143849,10.866836
13.009880,12.368755
30.611577,26.993326
18.109141,17.625380
12.639068,12.054454
14.214736,14.363177
3.310679,3.529530
16.456787,16.416149
10.589574,10.758374
13.170648,10.678258
7.861149,6.263002
11.993618,11.362883
34.684851,33.309551
27.653651,27.727928
9.430651,8.050935
17.720156,2.702840
27.279787,28.327993
15.893139,13.434263
5.103959,6.126439
37.362608,38.822244
60.284210,56.150693
59.199939,42.277138
12.255573,12.299497
15.572399,14.896071
10.162060,10.459745
15.213569,22.531619
35.899211,35.317245
35.246413,30.433303
20.205589,19.049809
19.883007,16.472126
22.994045,23.677127
31.193677,32.240740
2.695661,2.521967
21.433039,21.538632
7.939637,6.740492
7.948335,7.855804
7.914900,8.048667
35.663317,36.844412
50.122121,48.711121
8.688533,7.377754
6.980727,4.733628
38.733991,35.421713
19.103893,18.951209
16.134844,15.996879
1.017987,1.014136
24.919925,21.143755
17.056903,17.018183
7.458536,6.679846
11.033817,10.318621
10.586470,10.358962
60.519207,53.364878
24.153931,23.149791
32.868606,36.404046
26.010241,26.065922
17.229419,17.037483
11.178186,6.459924
5.487730,4.969131
11.811711,10.917007
4.273976,4.358737
28.738419,28.285876
5.482156,5.355879
11.662886,12.183159
10.665515,9.717133
5.863342,12.292249
21.312246,21.769019
6.314164,7.318342
26.777807,24.763025
5.321229,4.830632
27.129983,24.012360
13.080340,11.303066
10.066967,8.850418
32.663964,33.123586
4.449946,4.086147
31.276389,32.730603
3.761454,3.900183
6.613875,9.811473
38.435368,41.079859
10.856451,15.412262
15.335876,11.790504
5.314633,5.325020
15.267159,14.143326
9.984026,9.534360
23.754302,21.725135
30.946893,32.311313
30.400723,31.542486
5.393941,4.762179
11.710481,36.380734
26.898391,22.299085
17.221761,19.343179
10.016298,10.480905
11.321434,8.008983
17.112828,17.321441
34.340634,33.689935
18.189066,14.039077
30.410406,28.785836
10.600012,9.117748
19.869055,20.199863
34.388516,58.510635
13.934660,13.217450
39.074983,38.508870
29.838586,29.417542
9.781567,9.444376
10.514419,10.557712
10.020185,9.569450
22.151357,22.613239
43.057205,40.858009
7.910707,7.979294
51.861649,52.444165
16.306991,16.458547
7.146248,8.072657
22.464746,20.293908
3.546906,3.228588
2.504913,2.360823
13.449939,26.183291
35.341334,35.829921
14.776209,15.993384
12.624373,11.221124
15.924236,16.004151
9.442940,8.392764
26.991046,26.886189
10.740210,9.296101
31.440217,30.218720
4.200672,6.655699
10.830328,10.958674
3.530917,3.497488
20.396506,19.605165
20.494740,21.597921
17.251657,18.113304
10.520294,16.294995
25.217631,26.269295
16.905147,18.083930
4.170022,4.500890
47.834913,47.163398
21.089268,20.446041
13.810027,13.121427
43.171507,39.334206
14.384638,14.989008
10.030328,9.389503
19.532854,20.229089
6.059419,5.341811
19.598466,17.645614
7.835088,6.631405
36.443819,36.585100
13.427412,2.184088
11.835845,10.508335
59.540224,58.414829
9.582773,13.800109
13.149558,11.882989
14.223843,14.826966
36.069772,37.467368
12.831967,12.507729
53.670340,41.948080
36.121352,34.490497
3.995814,4.648399
2.340423,1.923357
25.500232,22.187214
10.987237,10.993900
8.903665,8.193260
40.736978,23.988566
28.148026,27.717180
8.875311,9.536443
22.010598,36.578533
34.472804,35.058460
35.040799,34.206102
7.731419,7.957591
14.071505,8.969640
38.335035,33.347976
8.452731,7.981262
50.302884,46.259208
5.634786,4.969368
32.503600,30.723747
9.983474,9.439526
25.311387,25.222055
5.384669,5.187500
19.523067,23.410537
3.992284,3.728199
60.797101,62.348693
20.475799,21.248496
26.155352,28.363612
5.903388,5.902924
34.572082,34.883159
38.805348,35.856865
42.583291,44.140113
20.662467,21.264095
8.330295,8.777962
38.253992,37.224262
10.743856,11.813229
31.744256,34.411903
9.642898,9.073115
32.687893,30.465804
13.283232,13.346388
3.614276,3.416499
5.276224,6.420129
12.743372,12.751714
15.272087,14.749364
11.298709,10.662580
48.706080,45.510787
21.928506,19.468413
25.026730,24.440621
8.175364,8.255355
25.718814,24.458930
50.801102,50.675316
23.489009,22.500201
46.339026,46.337686
31.180217,30.560260
6.866242,7.084905
23.721819,23.969793
22.400076,22.609571
18.070239,17.856102
25.610345,23.077305
32.627860,31.995586
7.407746,3.148338
4.523723,4.478903
14.108301,6.188050
21.849020,19.006181
5.842712,4.934036
13.311132,10.818072
42.116776,42.800756
4.563041,5.598217
21.361017,21.659276
6.979322,7.059303
6.908732,5.736135
14.929605,13.649316
48.928810,49.174193
8.375549,7.335909
8.334490,9.995621
30.061335,28.069554
39.031278,37.484853
57.478567,56.338359
37.574623,34.460615
37.726609,38.132675
40.623498,40.228362
11.807406,9.220384
42.237684,38.462543
14.748224,13.473029
0.877373,2.668365
14.916888,15.381610
30.027789,26.994018
30.184660,19.625551
5.106032,4.858090
9.197978,7.097880
8.602269,8.645474
16.520883,16.237349
33.737743,33.274965
26.570161,25.744119
9.240035,3.246306
18.920437,20.193968
32.562169,33.855088
17.949355,18.031256
41.606579,42.225113
19.875806,18.169429
