recoP,trueP,recoTheta,trueTheta
4.418480,3.511678,11.824734,10.705225
1.514334,1.415382,16.425222,17.495585
1.645027,1.562009,5.305223,5.635169
1.451333,1.403194,23.915456,23.736441
1.414240,1.401118,15.288803,12.650067
0.780027,0.804063,32.778884,33.492633
0.500429,0.532820,18.119619,19.174369
0.661030,0.688966,31.148930,29.987172
0.636178,0.708013,43.727709,43.389214
1.364891,1.012061,15.285358,14.707024
0.890367,0.935131,25.042266,23.821883
1.276229,1.287673,21.911380,19.390459
1.316118,1.271798,12.963499,13.119998
1.994614,2.233436,16.788381,16.200644
2.722465,3.155957,4.223409,3.947891
1.426233,1.356534,3.605326,5.160461
2.636818,2.597357,9.647668,9.450618
2.061504,2.051997,3.512013,7.433052
1.975154,2.099202,9.796913,10.084516
1.376317,1.321494,7.775541,7.717241
1.229608,1.179157,4.864619,3.213271
2.130165,1.891635,13.804503,13.721273
1.087361,1.135139,22.275456,24.110587
1.893772,1.848949,3.042853,3.664579
1.555694,1.581658,27.381661,25.573162
3.618368,2.832706,12.318192,11.256589
1.212216,1.242764,20.861744,15.362672
18.718906,8.370935,4.143781,4.008976
0.824969,0.894382,10.849160,13.852440
4.046366,5.264312,4.545622,4.122838
2.477833,2.201098,20.537176,18.010768
1.560378,2.219258,11.539117,12.566694
1.181742,1.115225,38.731595,39.419839
0.954027,1.917891,10.120981,10.672063
1.830297,1.802699,21.415321,21.063019
1.725096,2.192211,9.604842,9.195756
2.204335,2.008801,29.735785,24.208581
1.652409,1.736417,6.653695,8.218622
0.767701,1.327163,12.272551,10.097225
4.027712,4.278722,6.563007,6.242903
3.683268,2.595930,2.112481,2.619353
3.797702,3.274105,11.206759,11.120806
15.636776,7.624416,3.686155,2.905960
0.898168,0.575046,26.965775,25.777059
0.758502,0.789751,12.259949,12.287388
1.367312,1.267435,9.971529,10.639484
1.902820,3.579924,8.509739,6.554935
4.420132,4.794427,5.121740,5.192974
2.949443,2.892000,3.597225,2.188296
3.108455,3.400177,10.605747,8.658459
6.631083,8.317537,6.818285,6.330198
5.513229,5.065101,4.818572,3.922462
1.620213,1.680965,12.324674,12.594885
2.426842,2.060884,12.093637,12.555105
1.108045,1.075344,0.712169,0.295414
1.037793,0.987223,38.615624,37.749017
1.013740,1.111064,39.263641,37.887879
1.092165,0.980710,27.042019,25.111537
1.894015,1.743903,15.295782,13.844906
3.882319,3.471268,4.369912,3.836451
0.798556,0.800246,28.124584,28.202142
12.648175,5.397345,11.771285,11.817749
0.349970,0.371270,33.462600,32.991172
1.686336,1.528641,10.702301,8.480287
4.230229,5.124598,5.300789,4.761356
1.020716,0.966931,14.683788,15.687304
2.136922,2.107678,12.507729,12.616245
0.430578,0.433111,37.734634,33.819842
2.081319,3.012384,12.120666,12.257617
2.485012,2.681839,11.875241,12.928362
0.927221,0.845789,23.582886,25.018172
0.706987,0.761854,22.018880,20.932307
1.364272,1.245828,25.440673,23.749062
1.900092,1.566979,23.559725,23.290227
2.208069,2.419622,2.017903,2.132032
4.442081,4.321475,5.411641,6.027045
3.593184,2.533855,8.892162,8.625800
4.210975,0.960247,25.461271,25.301304
3.925355,7.434060,4.671896,4.520647
1.925048,1.758089,3.714887,4.281348
2.809191,2.804253,11.807440,11.247680
1.632115,1.694476,4.318198,3.971875
1.338084,1.432723,15.195990,14.996400
1.121083,1.037497,22.140440,18.592529
0.321010,0.320347,39.765083,32.542392
0.378342,0.383256,26.414318,30.100267
2.891471,2.373008,9.042376,9.356140
1.847463,1.767060,23.718440,23.561409
4.108210,4.558928,2.656749,2.521269
3.350657,2.700001,5.786180,5.472568
0.702923,0.689610,35.242075,38.637606
3.283174,3.179487,1.786956,1.729861
0.960441,0.958996,9.340708,9.267028
1.562841,1.652718,18.502484,18.849174
1.477516,3.483075,4.576201,3.718891
1.267582,1.281708,17.509211,16.458173
0.911883,0.949172,25.117813,23.432394
1.257067,1.266350,29.436567,24.141560
2.827650,2.632208,13.411784,13.665385
0.694307,0.632344,32.087488,32.904173
3.128011,3.079241,9.687507,8.665625
0.675479,0.683168,48.059615,46.709345
0.980402,0.996683,18.739036,19.522586
1.995019,2.672966,10.646122,10.843025
1.542832,1.507471,27.094936,26.046197
3.163040,2.643290,9.970030,10.358810
1.962126,2.036647,16.658198,16.577031
3.079008,2.831758,10.067475,10.129393
2.864700,3.411992,7.084296,7.335962
1.609511,1.471409,13.662668,13.442478
2.634981,2.635781,4.815807,4.217608
3.972741,4.181381,11.937943,12.156299
1.522334,1.576896,17.457991,15.954008
1.828447,1.815024,15.899959,12.531297
15.161592,6.970570,8.246622,7.530122
4.435926,4.171548,11.278070,10.414576
1.222706,1.218681,34.513052,31.708492
0.552375,0.587950,25.767900,25.554137
1.486738,1.454769,3.648246,3.888769
6.436346,7.467208,1.445097,1.203335
2.113303,2.303516,16.394299,16.571979
1.584042,1.719018,10.743013,10.326492
3.602112,2.938709,6.216310,5.862205
0.325002,0.403173,28.466662,31.962241
10.054495,8.011340,4.315158,3.848427
0.862701,0.877995,43.007230,44.013789
23.358697,16.842422,3.985951,3.975325
7.564625,6.706320,5.005625,4.369912
2.933083,2.752791,10.088650,6.213628
0.841101,4.744477,10.907536,10.730034
4.072922,4.648297,4.643635,4.777703
1.343534,1.481202,9.871434,6.930275
0.706706,0.733478,14.701306,14.795839
2.899064,2.548938,9.330645,8.822006
2.946312,3.212399,6.283255,6.332087
1.693395,1.788552,4.656567,2.952539
1.164030,1.161581,29.744095,28.792538
1.541542,1.551673,7.580485,7.195084
1.727712,2.165388,27.666025,25.047646
3.653614,3.900147,10.898454,11.360127
0.398707,0.357186,61.232088,59.661205
4.507044,5.331924,2.249859,2.360408
4.049687,4.445803,8.632151,8.843157
0.880896,0.913848,26.942539,26.463921
2.253203,2.200745,19.379584,19.697525
1.865433,1.757792,8.270183,7.032074
2.963630,2.923565,6.967170,7.338155
1.750544,1.743978,13.453256,15.011795
6.515373,4.591263,16.887757,16.225143
2.984360,2.980779,10.446211,10.191613
0.751345,0.747666,13.609287,14.040246
3.344561,2.795772,7.601013,7.628692
0.428611,0.601624,34.482065,30.318343
3.366899,3.080994,14.882355,13.660253
0.532064,0.555138,26.209625,23.497687
1.125059,1.222089,14.708423,12.643172
1.575313,1.609584,12.492976,13.571252
2.439087,2.419643,5.822415,6.260090
7.482948,4.896922,6.427150,5.947947
0.765789,0.702712,30.141664,26.439111
0.533937,0.619416,39.924966,38.802171
0.411430,0.448582,25.238432,23.890187
1.944648,1.765206,14.160046,12.759417
6.734392,6.967460,6.185483,5.712682
5.019165,4.550484,3.231800,2.832136
6.979198,7.114538,6.163925,5.972383
3.637808,3.413296,10.553107,10.321519
1.567374,1.674568,15.037549,13.976505
1.731804,1.636966,25.470032,23.011987
0.951808,0.986920,10.032641,11.673659
1.443779,1.368989,24.704380,21.883039
2.355154,1.873622,20.519481,19.072313
2.043416,2.276326,5.616287,4.953019
2.524554,2.221746,14.313257,14.033558
0.719711,0.779932,51.488359,48.776990
9.635685,5.839143,7.879829,7.530044
0.908024,1.005459,35.474956,37.055550
1.770430,1.675312,24.178382,23.415350
2.446126,2.268637,14.366853,14.165922
2.235958,2.299108,7.376292,7.957764
1.192954,1.231371,18.193256,17.778666
5.931875,3.776119,10.547437,10.075306
6.549398,5.360704,4.498278,3.921314
2.795086,3.053612,8.714493,8.375596
1.731063,1.714864,24.607199,24.506816
4.179718,3.485148,18.095600,17.311092
7.391244,5.424519,4.514664,4.209707
14.041224,8.518900,5.868621,5.139346
1.577350,1.801935,18.233650,17.166412
3.403134,3.224157,9.213668,6.905154
4.420528,4.064851,5.453089,4.822433
2.898492,5.071850,5.719745,4.167391
1.267328,1.198641,22.636862,22.170071
2.641413,2.701121,15.570414,14.786716
1.473436,1.398288,21.376491,24.066090
1.324618,1.351326,10.990784,11.157045
1.595557,0.864339,21.742953,20.716231
0.608223,0.638639,36.349949,38.080684
1.671099,1.644539,12.742830,11.860362
2.058801,2.064593,8.485056,9.072162
2.617954,2.690851,13.421925,13.204584
0.627701,0.495746,21.524368,16.708316
2.965283,3.463334,5.684893,5.836872
2.676373,2.889155,6.108975,5.443233
2.280470,2.045517,10.705777,11.052965
2.041793,1.574686,13.280839,12.760839
2.251293,2.408921,13.771804,13.718350
0.550699,0.559799,19.938812,21.245744
1.283083,1.247609,16.918870,16.035126
2.999245,3.288480,2.749582,2.275721
1.528969,1.475445,4.045156,4.361747
1.373100,1.175232,14.277200,13.505400
0.932233,0.952116,8.253761,6.856323
0.437059,0.464473,55.094832,55.337790
1.923877,1.769814,13.505941,5.792511
10.961886,12.204030,3.295803,2.315706
3.702006,3.506298,20.246652,19.943288
0.495319,0.493272,14.702974,10.633637
1.127542,1.092314,21.043131,19.359783
1.342398,1.387971,14.163954,13.206766
1.341162,1.223115,12.566694,13.840996
4.417773,5.001229,6.614972,7.257555
0.423711,0.441405,32.626105,36.086845
1.627978,1.654806,16.866053,13.780739
0.621928,0.732118,9.478697,9.600174
0.877229,0.911080,30.233074,31.966647
2.975179,2.896593,7.127226,6.449960
2.472309,2.276916,5.094507,4.649199
1.095400,1.077673,17.563898,15.874197
8.116145,4.933943,9.636087,9.568073
0.645824,0.639967,8.650652,9.614641
2.780627,2.630697,11.217876,9.069930
1.885019,1.807434,25.235748,24.921618
2.511334,3.139126,3.957601,2.539832
0.382250,0.423250,48.364526,48.195003
0.436279,0.441545,53.221140,53.414643
0.824998,0.836029,28.233409,27.834579
2.838203,3.207516,9.452448,8.295549
1.630120,1.450419,10.185339,9.216504
1.019986,0.958902,37.380635,34.213446
2.140741,2.015652,14.833984,14.676888
2.581634,2.724807,14.854406,13.257881
1.775374,1.644083,26.641932,24.125080
5.599022,4.422512,8.235328,7.635429
1.479611,1.351964,34.963633,33.068549
1.223637,1.182925,39.262012,38.284358
1.987120,1.956722,9.272053,13.227438
1.887430,1.905426,16.007260,15.229997
1.756132,1.507671,8.869155,7.506998
1.350044,1.297368,11.444702,11.714333
4.918557,2.978176,19.402614,19.464652
1.584449,1.470200,9.009025,7.515671
6.439417,4.616749,4.695610,4.324271
1.445950,1.505016,2.225104,2.673568
1.119317,0.970404,16.121566,17.044021
1.943007,2.007932,12.792280,11.662159
1.999521,1.904431,8.460951,8.275690
1.238912,1.348525,26.923992,26.155476
2.188494,2.097776,11.968728,11.344426
5.787742,8.805145,3.498831,3.187149
3.569525,3.633799,8.950058,8.624548
1.027463,0.996278,19.827725,20.419639
1.069702,1.176306,22.671220,23.689914
0.834547,0.809868,34.457579,31.861633
3.199665,3.537325,3.685571,4.274206
1.187488,0.973223,28.366616,28.570272
1.055739,1.014727,33.336307,34.005157
2.837057,2.681987,11.242374,9.631862
1.469665,2.049930,16.347930,13.940289
1.795036,1.840776,16.727750,16.618994
5.217384,6.740077,5.945112,5.215226
2.123418,2.023154,3.761038,3.593358
0.691758,0.661215,35.492506,34.083587
0.783243,4.677842,11.854196,15.408586
5.332968,7.078733,3.212783,2.910873
0.942507,1.012396,25.620416,29.314850
1.005126,1.055224,7.898813,2.285590
1.220318,1.106416,14.131189,13.525901
2.244677,2.151750,6.001785,6.065757
0.827531,0.880576,41.264495,39.297791
2.481119,2.631693,11.821784,11.767552
5.413354,5.180885,8.297584,8.365743
1.327714,1.246838,10.299289,9.466267
0.585682,0.600508,21.402523,18.132188
6.603008,5.726162,4.694942,4.184930
1.790763,1.799244,12.625013,9.568854
1.415928,1.561333,23.522215,23.343264
3.772149,2.266848,16.883771,15.203193
3.660037,3.491656,11.699842,11.702081
1.921645,1.590135,7.533848,6.246231
0.478582,0.515375,23.988608,24.740709
1.177553,0.977039,41.390086,40.405273
3.994151,4.090438,7.411533,7.524387
0.947141,0.937948,25.249730,21.276540
1.187450,1.155172,35.243732,33.288115
0.502395,0.509535,43.120819,44.026321
1.012094,0.956757,16.977061,14.390012
4.627361,4.273190,12.745957,10.932342
3.762334,4.118416,8.487995,8.438663
0.526784,0.515637,14.877261,17.356953
1.531891,1.461091,35.943539,36.932762
2.156367,1.973378,5.821539,5.346101
4.656302,4.643324,6.714722,7.517107
2.633051,2.529166,7.542465,7.134654
0.770352,0.794859,23.060414,23.688826
2.070300,2.081174,11.017496,10.725173
2.095714,1.636606,18.191254,21.619111
0.471404,0.276519,51.677305,40.087860
0.616322,0.642155,37.408336,35.070926
1.016355,0.856120,22.700450,21.724148
0.784797,1.005815,22.008311,20.889728
3.450539,3.501275,13.659559,11.441672
0.388532,0.381167,55.877753,59.109932
1.044854,0.972813,22.925688,22.518434
1.700639,1.692564,36.771845,15.371848
4.903448,5.051609,7.303287,6.586272
0.538657,0.565710,12.227581,12.567259
1.430083,1.465401,20.220059,19.252324
1.505203,1.635658,15.238808,15.333538
0.864751,0.927983,16.220351,14.988308
11.470832,14.045253,3.600924,3.589815
1.029322,1.058709,9.231907,8.707119
1.801596,1.503446,22.005950,20.778642
2.727747,2.848487,5.424083,4.854137
1.863789,1.993195,12.365773,13.310405
0.639963,0.649737,14.742266,15.297983
0.827374,0.861192,7.586541,7.151407
4.895501,4.748123,5.005116,5.000456
1.453309,1.574679,11.383353,12.343715
1.730174,1.677005,28.473862,29.145761
0.893233,0.935946,5.968443,5.045701
1.366701,1.432187,32.750197,32.060773
1.210565,1.158481,27.450608,27.799854
3.958428,7.097742,3.336128,3.392691
1.372907,1.452136,12.037763,9.618443
2.689665,2.839270,12.919201,12.037452
7.064366,5.840771,3.530861,3.377074
0.589821,0.578357,23.852583,34.324763
2.375614,2.749966,12.344977,10.641555
0.416751,0.426943,59.420101,59.257540
8.933085,7.064767,2.610595,3.703009
0.535912,0.699386,59.222349,58.834597
1.189837,1.366572,26.625690,29.220841
1.920024,1.821825,9.207523,8.301039
0.698769,0.741428,18.771241,18.943194
0.322827,0.327587,35.031543,35.803601
0.726718,0.748469,34.180525,33.081108
4.991173,6.755015,4.777252,2.996566
17.227508,1.339300,21.914821,20.838216
11.541962,6.891097,6.599984,3.597279
11.014005,10.161661,1.525468,2.349854
8.132010,5.452659,4.489081,4.283635
5.273853,5.592519,4.257402,3.951956
1.134524,1.087891,21.310283,22.965379
1.467659,1.378203,16.347699,15.841089
1.255017,1.270386,21.206778,19.004745
5.683179,4.282416,6.921269,6.597190
0.995245,1.002648,24.027361,25.421944
1.145802,0.586304,20.108943,18.639803
1.212547,1.203375,23.006474,22.779186
10.910201,6.946024,4.879858,2.875214
1.469373,1.936570,14.357739,12.852602
1.016551,1.077246,13.031783,12.637179
1.978890,1.989761,6.443877,5.771222
1.631222,1.550646,24.794682,26.543143
2.918979,2.830368,7.472887,7.515541
0.803699,0.709362,18.668258,17.513819
2.711971,2.869696,16.062204,15.446291
1.192230,1.331258,18.721116,17.745284
0.531404,0.559823,59.060895,58.933278
0.976510,2.601275,1.606081,1.858358
1.636469,1.640952,24.375829,23.140520
2.647653,2.333805,10.358696,10.421998
1.930117,2.078228,9.088586,8.820558
4.053793,0.763556,8.128279,8.908187
0.922203,0.869673,22.916990,22.634067
1.835586,1.506219,16.382982,15.574409
5.846749,5.654231,4.622664,3.676475
2.914320,4.026554,8.020250,7.305060
3.938052,4.496917,4.495969,5.046205
1.433240,1.888946,14.007945,12.853369
2.625866,2.560833,11.827484,8.602406
6.686354,7.169994,2.693045,2.376276
0.942942,0.972238,25.067216,24.929390
0.670041,0.706622,17.574759,20.594564
2.752027,2.756997,13.748688,13.102504
3.823029,4.391428,3.549445,3.727043
1.837037,1.770687,7.206445,7.628203
0.452643,0.432533,45.175340,44.667390
1.372652,1.335366,16.345964,16.151205
1.090291,1.011082,24.469782,22.646620
1.389192,7.786200,10.122147,1.918467
5.045373,4.340712,5.359865,5.449818
3.363987,4.099066,5.230383,5.359061
1.243046,1.247718,20.461716,17.140984
6.789361,5.943149,0.707206,0.909352
10.329722,2.608098,8.632151,7.092516
0.799427,0.791210,24.248892,23.636512
13.860895,8.380287,0.864114,0.789071
2.193095,2.446707,10.234949,7.749853
0.861504,0.842363,32.969007,31.050727
2.094410,2.077331,4.693482,4.669925
0.481336,0.506264,31.721757,27.458801
1.356234,1.408652,20.552941,19.204936
0.799166,0.806913,4.622622,4.966844
0.693175,0.704502,13.956964,12.233739
2.006712,1.935599,18.016698,16.867030
1.284136,1.222823,16.268891,16.135520
1.499429,1.330936,22.411473,8.110724
2.106365,1.965863,17.299956,17.237349
1.149071,1.094164,33.213716,30.418238
9.798854,13.038723,0.946880,1.310599
0.997724,0.972437,21.981740,22.880206
0.960427,0.987781,16.154642,17.837504
0.685640,0.937220,30.316449,33.126686
8.455363,2.268460,7.976096,5.430799
4.980129,2.416864,10.262244,9.868167
0.773967,0.764510,36.584550,36.857031
0.909986,0.857685,29.916972,31.262552
3.713418,4.106938,12.584873,10.039167
3.994579,3.696429,12.824338,13.376446
1.571243,1.481577,8.690048,9.694830
1.180810,1.186127,19.516781,18.005266
2.872021,2.379580,13.235481,13.371515
8.993125,6.898982,1.651735,1.595323
0.332450,0.349089,33.380663,28.783134
3.695040,3.316811,3.684508,3.147281
1.475455,1.525546,14.543448,15.407327
0.838822,0.837266,9.935096,9.313547
2.316339,2.030463,15.233441,15.057373
1.071006,0.998162,16.352746,15.095750
1.992358,1.991896,19.229567,17.817827
0.550749,0.563032,27.341097,22.959812
1.368097,1.307796,2.808259,4.798855
1.156984,1.128853,7.038765,6.110355
2.604424,2.590676,10.128383,9.557898
0.659721,0.593601,34.387578,24.883613
1.654380,1.631349,27.603611,26.506888
4.365772,4.286948,5.661851,5.494761
1.212872,1.223348,21.174031,20.878165
1.818964,1.699232,7.860849,6.843524
0.561967,0.553917,35.149690,27.053547
5.112854,4.528723,4.133370,4.092133
3.138116,3.048706,13.096070,12.160142
8.620898,5.402403,0.876257,1.105353
0.964424,0.959172,33.716597,33.586702
1.654379,1.465079,23.704979,21.858864
0.638259,0.592866,48.058711,46.278203
0.714657,0.762323,9.967446,8.056054
0.773316,0.790661,24.776247,22.703892
0.732067,0.751598,11.760248,12.094795
2.208050,1.988562,14.027641,12.087980
2.364988,1.950783,9.189877,7.275321
1.863649,1.837957,4.940107,4.702030
2.679229,2.563060,18.130422,15.534483
3.733139,3.780755,9.958998,9.872132
50.379488,10.398489,6.289898,6.144110
1.114834,1.075806,8.010111,6.426631
2.261312,2.631017,11.175121,9.320698
1.629809,1.223873,15.719479,15.612992
0.526326,0.324393,37.968169,50.271776
0.712010,0.749052,32.559840,29.722928
2.889286,3.183804,3.663136,3.762079
2.749429,3.137896,7.978704,7.102797
2.680460,2.627208,10.879147,10.043985
0.622532,0.917975,16.702114,17.253914
8.102356,6.870642,4.904765,4.714553
1.031689,1.030826,15.795937,14.353785
1.062180,1.089732,14.652296,14.077431
6.849489,4.641732,2.222992,1.965729
1.048838,1.051058,21.418202,22.487793
2.290729,2.186873,15.852382,15.607001
0.730841,0.704832,32.908184,33.175329
1.121291,1.182571,28.995567,29.050458
0.450182,0.602706,42.562579,34.880400
4.141915,5.428254,1.126917,1.084803
1.812751,1.981492,14.324621,13.634330
1.030087,1.033376,26.642176,25.552688
1.225699,14.193618,1.502069,2.514583
0.973383,0.903616,25.643271,25.925462
0.867090,0.908695,20.200882,19.480490
2.097737,2.736334,10.623805,10.471758
0.790697,0.786683,17.690792,15.122203
3.366906,3.020802,3.284378,4.303705
1.259754,1.345959,20.834414,21.202878
1.353789,1.291711,26.369258,26.044696
13.691253,3.635667,1.482265,1.933202
0.638498,0.667940,26.340810,26.678731
0.599513,0.611205,41.155778,42.197599
1.470273,1.593117,10.078488,10.589890
1.649838,1.741038,14.789258,13.012246
2.774111,2.286198,10.115013,8.538608
0.855862,0.857975,14.314900,17.252003
3.680068,3.177565,9.203552,8.913435
1.137951,1.046191,21.473433,18.885682
2.046966,2.114996,11.575119,10.723778
10.276129,7.889207,3.031186,2.827778
0.844894,0.862467,35.803677,35.140868
2.884511,3.515452,6.165451,5.373047
3.464873,3.443637,13.626765,13.396552
2.131945,2.037525,5.337958,4.912468
0.822516,0.852639,32.174289,32.458913
2.105582,2.190510,13.706450,14.296200
2.140347,2.014399,9.505080,10.933963
0.899257,2.557819,16.296540,15.820596
9.230680,5.599906,4.196847,3.982412
1.646315,1.720240,10.403651,9.041246
1.411347,1.455078,26.548943,25.946146
4.709920,5.597790,2.640639,2.230901
2.342835,2.118385,6.492020,8.143530
2.836855,2.682770,6.838162,6.200679
2.825417,2.537224,2.646710,3.816339
1.780422,2.018714,11.553262,11.396392
3.789941,4.084514,9.611880,8.635631
0.773900,0.814496,50.521275,46.373557
1.248592,1.238326,19.027436,18.711665
0.475946,0.511843,21.283767,19.568746
0.737825,0.719433,23.284915,22.743304
1.606835,1.613321,14.664901,13.343665
1.428868,1.663593,8.496690,8.035314
1.887307,1.335175,5.356354,6.784402
1.694097,1.084223,22.237451,19.052090
0.858194,0.869735,26.095479,21.540735
1.377937,1.434198,24.772701,23.665252
1.218691,1.087603,18.760774,19.501800
40.078398,7.001367,6.651867,7.167738
1.605266,1.546264,13.714980,13.030995
1.114350,1.134775,23.602094,23.431956
0.580653,0.608397,30.364463,30.321414
2.644668,2.446462,12.260624,12.726021
0.356671,0.361000,27.898569,24.384879
2.413645,2.195750,11.887997,11.241638
2.433714,2.112962,9.816743,10.317019
0.535792,0.598230,43.987866,43.788326
2.669046,2.377878,34.984885,34.734408
1.089802,1.082201,10.787369,8.887101
1.668985,1.674934,16.957448,16.568422
1.366093,1.377430,10.888280,12.591125
1.445416,1.563458,22.609296,24.269123
2.189735,3.851655,6.744070,7.658859
1.417874,1.499942,21.937365,19.150825
1.187178,1.106500,20.593341,23.628990
0.560111,0.543846,15.295912,27.044310
0.974741,1.032476,1.021058,1.060909
3.206828,5.435833,11.912954,11.013546
1.465516,1.279316,25.372194,24.697368
7.469640,12.329429,1.253202,1.213537
1.036300,0.946454,27.174666,24.609643
1.251621,1.279919,8.802322,8.030720
0.522019,0.454384,40.335186,40.668429
0.628754,0.627710,5.078097,5.363337
4.253818,3.544710,9.928799,9.406360
0.720996,0.751416,32.989159,33.142993
1.606394,1.590361,3.728987,4.969801
5.671592,5.432479,11.873001,11.292886
9.076088,7.262856,10.318964,10.057409
3.962336,3.385820,15.280253,14.207447
2.071449,1.987866,15.894560,26.817749
0.725929,0.683903,23.969759,12.128828
2.268294,2.136857,17.285733,16.111134
1.122967,0.990017,5.576927,6.471175
0.672209,0.449130,32.161267,30.553784
1.293476,1.321968,19.520052,16.337929
1.073366,1.110462,19.164561,18.437320
3.638914,3.742826,12.438758,12.394811
8.746256,1.546587,10.882656,9.750986
2.144899,2.037745,2.935983,4.491436
4.262254,3.815858,5.848413,8.045105
0.956707,0.988032,20.171657,17.936951
1.081432,1.099158,25.552236,24.725910
0.984924,0.743408,25.848649,20.518254
0.759543,0.776990,20.990921,21.477714
1.360216,1.407771,10.938481,10.579348
1.317970,1.350593,13.228050,11.358896
9.281196,7.593183,4.752544,4.463219
0.743494,0.745278,9.231843,9.555758
1.493226,1.471298,11.859847,11.281736
2.735698,2.233322,13.067855,12.667271
0.993544,0.984834,19.301658,19.053167
5.014601,5.275950,3.931339,3.641208
6.054473,4.755648,11.667801,11.633031
3.586864,2.676668,8.505515,8.836268
0.794095,0.789174,3.776209,4.939473
0.879155,0.918917,15.653064,10.176393
1.971173,1.922797,1.304463,1.268103
1.009302,1.237724,18.176086,17.850031
0.720174,0.577107,58.107884,62.439395
5.243515,3.632061,4.724432,4.372959
8.785115,12.893539,4.056468,3.812797
0.755452,0.755582,28.503339,29.439854
4.508501,5.391654,0.679550,0.520770
4.202804,3.072627,8.121706,7.576964
0.469613,0.459421,14.552788,15.245290
0.555196,0.532131,26.384547,25.879995
1.881756,1.716066,7.782076,6.139897
0.430281,0.455583,74.888949,67.771590
5.439116,7.214630,9.223176,7.246706
2.347228,2.548362,10.158130,9.858518
0.691674,1.196626,7.124335,6.853519
5.162470,4.578022,12.933368,12.650300
2.555275,2.580435,15.393361,12.496149
1.311091,1.275093,25.025794,24.369100
5.391409,4.227935,0.372203,0.783597
0.627639,0.710111,58.279071,55.296255
0.815179,0.693459,40.093974,29.341261
0.592734,0.600884,49.719699,53.437074
1.115075,1.084942,18.262584,19.514838
4.440128,5.710513,5.583003,5.390343
2.903530,2.792308,0.274112,0.941284
1.030585,1.023124,24.628268,22.376190
7.539781,7.805696,2.107286,1.158090
0.577987,0.532317,29.419253,28.744952
0.799737,1.347774,19.159255,20.295543
3.630239,3.657622,6.846848,7.028753
4.083921,5.356416,9.635740,8.900973
0.849879,0.776058,12.857667,14.255803
0.895903,0.866447,44.178301,42.730085
0.562190,0.547835,17.847323,19.016770
0.758223,0.773922,33.979856,29.106595
2.144843,2.325358,3.295743,3.224462
0.767695,0.750108,14.129007,5.546553
0.508614,0.538995,41.330859,36.775411
1.665717,1.684982,18.194010,17.433534
5.195185,9.260167,4.115088,1.156906
0.784535,0.857248,25.119430,19.349262
2.037598,2.404393,12.474729,12.743558
1.508381,1.960636,22.067344,15.866166
1.618331,2.439487,21.627823,17.410699
2.630917,2.720467,8.039027,8.035974
1.961617,2.342607,13.802285,13.055222
2.126276,2.132677,11.084059,10.376914
0.417690,0.435989,26.884339,28.095569
1.483937,1.503584,22.268518,21.926658
2.013794,2.227607,20.043969,19.565503
1.127265,1.101537,17.609775,17.116019
3.154554,3.169662,9.631413,8.806449
1.159735,0.832233,52.487309,54.972729
3.403723,3.895719,4.769085,4.102792
0.636023,0.650598,5.543973,4.594868
20.519754,1.016748,24.130920,22.268373
0.681956,0.689773,35.619854,33.768487
1.903216,2.265584,11.172107,11.769661
0.847021,0.968551,9.027174,8.909995
0.628494,0.629333,20.377517,22.100871
1.352119,1.432046,24.151928,23.779698
0.499447,0.445369,20.620083,26.208867
0.732466,0.755992,35.352727,32.063108
3.934565,6.708339,1.523670,1.822631
1.097604,0.981999,17.392348,18.273610
1.373031,1.273462,6.331778,5.296869
0.608624,0.609161,22.913236,22.801059
1.043997,1.044230,14.738830,22.182204
0.659060,0.673872,35.232432,31.575014
3.991407,3.963848,1.699042,1.658356
0.765718,1.271811,11.995853,11.511188
0.488787,0.478955,33.658092,29.006549
2.646612,2.641802,9.319960,8.876484
1.144458,1.112096,11.455626,11.684287
1.406824,2.108955,14.380651,13.216957
4.580320,6.083550,1.792641,1.332367
1.966724,1.708757,21.120898,21.590089
0.885271,0.951547,10.861164,8.835823
3.489456,2.939030,6.315158,6.708381
5.261481,4.358233,9.755743,10.195801
8.439985,11.026108,1.221412,0.358274
1.675404,1.569611,30.414993,26.652600
1.840717,1.938071,8.278157,8.571024
2.156351,1.959838,8.346309,7.773319
6.578317,8.791443,2.436465,1.788598
1.543644,1.463065,3.761038,4.071888
1.039950,1.115208,1.197139,2.179154
7.778132,6.220293,5.430907,4.756211
2.332948,2.377089,6.887434,6.025842
1.289472,1.066962,29.741713,26.739046
2.081652,2.165043,12.345791,11.103245
6.151265,6.791637,5.688236,4.992574
3.947792,4.319134,11.689632,11.062669
6.147678,5.614052,7.379483,7.181793
0.571579,0.674804,18.631232,18.869427
2.909094,2.953041,22.456468,22.591194
0.762883,0.732438,40.580625,40.977120
3.061007,2.640833,7.506554,7.593496
0.982329,0.771430,30.545762,43.945311
2.665894,2.718203,4.069627,3.626714
2.834618,2.677078,6.460561,6.551015
1.136800,0.984262,30.998733,30.250521
0.849343,0.862873,9.692802,5.677545
0.936394,0.992131,21.472304,20.784023
0.789581,0.827834,3.564966,3.831701
0.509092,0.566489,21.135754,18.625373
2.507223,2.748164,8.756027,8.545230
5.851358,4.940752,6.393625,6.499235
1.680788,1.755411,21.339188,17.564136
2.969902,2.599919,10.382828,10.154295
2.892029,1.543033,10.864009,10.328226
27.778105,6.351609,3.223854,3.139994
0.840653,0.839321,25.292041,22.304430
1.228797,1.172766,18.390291,19.588802
0.925497,0.909224,7.137705,6.749128
