recoP,trueP,recoTheta,trueTheta
2.200251,2.123002,12.241537,10.918197
1.450290,1.490434,28.821794,29.061582
2.491390,2.487097,4.260253,5.477042
6.366192,6.577425,7.527307,7.613963
0.730400,0.742831,11.845199,11.195085
7.127696,5.397758,6.181235,6.389024
1.666353,1.519323,9.452407,7.581806
17.137898,9.006799,9.623163,9.197422
0.459715,0.490469,35.419239,34.743751
3.062556,2.996089,6.007955,3.229679
1.519966,1.343000,8.609093,8.997459
5.164018,4.058467,11.662514,11.566912
6.201324,4.987393,13.145520,13.378911
0.637495,0.717446,12.399392,12.147425
10.646257,5.088272,17.523882,17.887305
2.344681,2.296287,2.268571,3.390267
2.027626,1.991096,17.447184,19.615584
1.881935,1.724990,13.068776,12.777681
1.029952,0.998123,15.462016,13.979120
1.022179,1.627762,10.276649,12.695118
0.770441,0.738230,23.692056,21.845432
7.682884,9.244562,4.402554,4.374302
0.712672,0.723142,9.799281,7.578440
1.884453,1.973349,13.099264,12.574853
0.868618,0.844771,11.760366,19.154447
3.303261,3.257638,8.598570,8.446432
1.279834,1.449167,19.484033,18.696777
0.635101,0.649879,7.867838,6.190806
0.560076,0.582498,12.197747,17.970764
2.018133,2.037731,16.901188,17.655211
0.807415,0.909852,20.409104,19.454821
3.262466,3.370203,10.454024,10.686604
3.264010,3.079290,24.294013,25.104334
20.908559,5.337930,8.419979,8.852416
1.802184,1.741305,23.709294,25.729310
5.792782,6.815436,4.972796,5.380810
1.458509,1.397584,33.241407,31.624326
3.292215,2.670577,11.394024,9.293563
2.302708,2.983295,12.017769,10.946325
6.331363,5.858838,15.992851,14.624229
1.600159,1.542836,15.995503,12.803011
3.584704,2.988566,6.238977,5.855982
4.336704,3.548584,11.391448,10.560321
0.474704,0.449659,25.029951,18.752426
2.168060,1.975597,10.887828,11.372101
1.582131,1.646601,13.899845,14.376126
4.318819,4.850409,3.231376,2.904679
1.111335,1.099568,12.820598,10.969016
4.123042,4.630959,8.389535,8.013247
2.300932,1.980712,20.814087,17.294730
6.729161,5.825862,7.147785,7.794274
1.441456,1.452039,30.608887,29.580561
3.194045,3.165885,12.449915,9.512295
0.759359,0.647211,23.370019,28.005532
2.738545,2.952693,8.089784,12.644108
2.444406,2.748159,16.274693,16.980839
1.991900,1.989673,11.157856,11.372759
0.635656,0.657359,59.556796,59.757898
0.568346,0.663818,42.105949,33.850981
1.960348,2.217214,19.935087,19.516658
2.033313,1.889371,8.031795,7.672096
0.977817,0.983029,1.932594,7.284322
10.063813,6.340156,4.968185,5.193465
0.458275,0.447212,26.549226,25.662464
2.174972,2.138671,6.787090,6.178348
2.215184,2.196747,18.150659,15.503172
6.734851,6.090987,10.918504,11.447197
4.860090,3.653252,14.901942,14.657021
0.354356,0.353888,27.090864,28.297988
1.536600,1.564285,7.625192,14.553237
1.815090,1.875961,5.782216,6.759059
3.801999,4.329024,15.209443,14.822041
3.936584,3.632525,6.620069,11.171384
0.741166,0.704123,18.014048,16.848082
1.208094,1.476389,24.390247,20.333474
8.602814,4.862234,10.145264,10.268798
3.801000,4.083689,6.940598,6.646942
0.650001,0.631820,19.607546,24.515583
2.581918,2.969172,17.008752,17.390074
7.799528,6.490323,11.076347,10.728640
0.783767,0.764860,40.271217,38.442971
0.886723,0.883189,13.940303,13.971187
2.667165,2.690661,9.696189,9.522291
0.438564,0.445378,32.073953,31.825216
3.049016,3.297333,9.986369,9.703749
1.455168,1.435767,13.620139,13.152290
4.886120,4.864034,5.141976,4.233506
0.548850,0.546894,19.179089,14.815965
4.791421,4.515450,12.144065,11.466917
1.514129,1.522592,14.649988,14.080267
3.059035,3.475217,17.066005,16.960211
3.324325,2.906792,16.165035,16.165967
4.387614,3.129232,11.692564,11.352080
0.549007,0.594533,50.526137,48.150336
2.165419,2.063664,13.692737,12.933826
1.178040,1.068377,22.699706,22.346352
3.033785,2.174614,7.577948,9.313399
4.764657,4.707825,6.761409,5.999727
1.725921,1.650412,38.041986,28.860385
4.468130,4.798088,10.981627,10.373842
3.733216,3.982810,10.881191,11.227633
1.999690,1.892434,14.487379,13.438158
2.772534,2.831290,19.082291,17.946141
2.658437,3.728041,7.307664,5.744876
5.977382,4.244792,5.664274,5.453916
4.106951,3.905859,6.855865,7.389713
2.901696,2.864173,6.636342,6.881936
1.171382,1.219933,9.442024,7.393960
2.311956,2.188700,8.112176,9.057704
1.120718,1.095474,1.844723,4.716506
0.760885,0.744128,25.687356,23.967952
4.483831,4.148765,11.410452,11.295275
0.573011,0.577114,17.455680,15.696105
0.380255,0.390410,9.435548,11.531073
2.369199,1.978739,4.528613,4.236465
4.179238,3.812187,9.624410,9.557569
2.968842,1.531442,15.806297,16.992762
2.950888,2.849363,10.721263,11.013742
6.240106,6.057821,4.625248,4.434293
1.101995,1.139575,26.869563,28.737012
3.556925,2.992854,3.699411,3.848478
0.469310,0.422716,51.004426,41.518571
2.844522,2.089029,23.837825,23.377844
3.353259,2.583620,5.039095,5.439920
0.521467,0.561515,29.987507,29.148853
1.354269,1.253210,11.567713,10.911326
4.282938,4.596860,9.570415,9.399964
5.852710,5.163418,14.818129,14.852927
5.896896,6.486489,13.282845,13.263300
1.915156,1.891223,7.384161,7.161605
3.703947,4.592493,5.950945,6.154471
1.367917,1.414980,24.802343,24.496679
0.609086,0.710960,8.983298,10.430848
0.538846,0.517673,20.460065,22.025574
2.319187,1.991292,17.735354,15.081831
4.605404,4.173727,1.345085,1.056473
0.715274,0.722718,21.669341,19.468003
6.389412,5.241271,9.039268,8.266479
3.644900,5.288875,3.374870,3.793438
3.663927,3.098956,12.312028,11.136465
0.782755,0.745075,6.492382,8.337741
3.372701,3.302945,7.469210,6.863271
1.220882,1.289720,16.678189,12.909345
0.629030,0.635798,23.863813,22.229662
4.914167,2.695345,25.921501,23.079483
1.060539,1.073336,27.754054,25.938777
6.782123,7.390894,7.114223,6.815696
4.717636,4.689135,12.173057,12.544433
5.993925,6.740528,8.800849,9.137984
0.530366,0.552737,11.861908,10.015061
2.423309,1.879177,20.298260,15.755238
0.542106,0.541286,41.159130,42.261551
0.971388,0.968038,26.819884,26.542012
2.817437,3.074031,7.096415,6.691316
1.714355,1.643839,1.438311,1.083720
5.390390,7.604930,6.186086,4.427751
0.903935,0.903746,0.454565,1.273185
0.876593,0.949261,7.363459,6.837216
1.281939,1.286384,27.595311,27.730930
1.344008,1.321893,11.128098,10.942386
0.447561,0.452146,24.412542,25.017590
1.845412,1.667303,18.616314,19.257958
0.910746,0.959641,18.394901,19.496111
4.138067,1.661766,25.140692,24.348773
1.487500,1.759646,17.518494,16.257940
3.619579,3.180484,4.970944,5.116229
1.198907,1.326789,6.122406,7.794526
4.806409,4.292604,6.456918,6.372645
1.151536,1.579774,15.878491,16.499961
2.374886,2.629523,1.949533,1.114871
2.411402,2.376918,20.553029,20.375055
2.165780,2.084342,16.133689,14.440234
0.550615,0.571159,17.302149,24.978727
0.937784,0.997007,27.149747,23.412178
2.329891,2.416372,8.505053,8.530577
0.360123,0.786943,33.791416,33.361671
0.319316,0.378743,14.424532,16.051487
3.438631,3.576213,16.071311,14.555085
3.459122,3.097266,21.007865,16.814433
1.117827,1.099740,26.991859,29.335985
1.267955,1.243366,12.006053,10.765397
1.541486,1.396128,8.853170,8.069130
3.019117,2.940085,5.036334,5.129042
0.822114,1.073849,40.509828,50.914750
8.445353,5.882091,10.072905,9.017854
3.459836,2.900760,16.451735,16.034706
1.086044,1.104688,21.360182,19.093612
0.484369,0.516778,40.667160,37.226966
3.847911,3.911480,13.433058,13.610680
0.424247,0.418808,23.193681,24.554516
4.327494,3.319329,19.601582,19.478892
2.642563,2.478792,19.876861,18.964727
3.848309,3.856647,8.737769,8.781565
2.700217,3.038654,15.514514,13.839982
1.808732,1.758196,18.390550,17.631143
1.157636,1.072728,7.970852,8.169718
0.993112,0.864356,21.302482,19.577523
0.800716,0.819932,34.718905,33.540578
6.186516,6.828614,7.305946,6.531949
5.023251,4.544936,7.967428,8.328763
1.758351,1.847157,13.106435,10.069058
4.328812,4.427914,15.645860,15.292403
4.051277,9.462354,3.120544,2.649741
0.524056,0.388438,28.019071,20.597845
0.776933,0.741551,26.785287,25.583714
0.692199,0.566440,34.515975,37.926573
2.451657,2.588735,15.430511,15.503658
0.996001,0.953228,25.717562,24.025390
3.095851,2.640461,18.236499,18.893498
0.984944,0.951321,16.849920,16.656756
2.116757,2.017580,3.535461,2.150859
0.615676,0.630619,15.182421,17.300921
0.969521,0.950251,23.133593,22.514394
1.004442,1.082886,40.272648,39.065056
5.552325,4.135229,13.601897,13.463763
0.315840,0.350641,18.909986,19.419353
0.591597,0.554312,16.401195,17.050102
3.625454,0.691399,41.484468,40.262763
4.520852,3.864832,8.352612,7.898042
1.672785,1.712631,23.942449,23.767770
1.610512,3.249910,9.742917,9.224134
3.615416,3.397275,6.248711,6.914890
2.762091,2.796449,9.202527,9.502805
15.412978,5.451059,4.792155,4.792073
1.009818,0.892694,19.769267,19.300025
0.422942,0.419625,14.164987,14.060362
2.379609,2.320179,17.815416,17.209969
5.084351,5.197297,3.324547,3.424913
0.967309,0.950577,48.025186,31.889609
2.126014,2.342484,18.895175,20.672269
0.795366,0.597778,29.187672,25.579950
1.366963,1.206938,36.673478,33.358417
0.679474,0.796342,35.377580,30.311076
3.055876,2.823884,21.494227,19.652194
3.774118,4.131644,15.688857,13.470801
0.849760,0.856555,16.753135,13.854251
1.041495,1.081928,8.762553,4.722192
1.944749,1.986665,22.402657,21.793868
13.916954,10.725314,4.446556,4.962345
1.403911,1.546747,18.957643,18.800764
0.641307,0.597076,23.354647,14.008284
1.090856,1.063156,19.468187,20.356037
0.994468,0.985104,22.020401,20.173281
1.229889,1.216531,32.931925,33.713065
2.686181,2.431248,16.984381,16.763972
2.315386,2.525182,16.610442,16.241403
2.086730,2.025382,31.212569,27.687560
0.635421,0.618469,13.827427,13.846020
0.805116,0.792846,44.537314,43.905770
1.059427,1.033475,19.278180,18.668087
1.276884,1.298534,23.721471,23.695395
4.755401,4.065344,8.563367,7.844827
1.924696,1.929071,8.388177,7.325202
2.177179,2.070950,14.121912,14.339824
1.409103,1.407625,18.279469,17.573775
0.384811,0.374682,43.342985,42.161798
1.455096,1.269836,15.720676,14.121086
1.502514,1.893687,30.265865,30.372867
2.654792,2.658291,8.517467,8.745454
1.123772,1.064405,19.364150,19.385110
0.745127,0.802055,48.667947,50.040425
0.777003,0.797698,54.330916,52.880326
2.197400,2.344715,6.331592,8.426530
5.053502,5.653041,3.637335,3.111309
1.667374,1.671249,28.520509,29.093064
4.147495,3.479792,18.856487,17.602470
2.509151,5.725642,11.731981,10.585540
1.444100,1.339342,10.431018,9.337867
0.836930,0.764963,13.946780,19.597387
3.653188,3.588505,14.610195,13.107971
7.277454,6.719000,5.436821,5.353061
6.138875,4.976639,7.778191,8.177045
1.646378,1.743001,24.870031,24.309879
0.706328,0.725316,21.299398,20.285478
2.272340,2.836388,21.345832,21.048704
3.283534,3.816196,12.453985,12.163741
3.061656,2.835281,13.961622,13.972220
0.940328,0.914648,17.347208,20.443704
1.324767,1.086991,28.479413,23.948432
2.469284,1.778176,30.149607,25.853748
2.234867,2.461424,10.013372,10.606527
1.683142,1.698910,11.847727,11.646200
4.215973,3.677206,3.834051,4.308617
2.432343,2.252890,26.079582,26.572879
3.502772,3.812216,11.375703,11.005248
1.222515,1.087477,31.321557,27.147382
0.464034,0.330845,21.179855,21.575467
5.531922,4.951103,6.358013,5.808933
3.705518,3.462727,11.821201,11.937827
1.517682,1.565028,23.903583,22.142180
0.546199,0.476614,9.853151,10.460328
2.019010,2.325026,31.042006,30.276014
1.730919,1.687188,16.298658,18.180169
4.650650,3.130321,5.816217,5.806773
2.997689,2.527875,8.590228,8.811779
3.679188,3.099567,14.152310,14.540252
0.670538,3.986676,16.201966,14.575034
8.038577,8.844666,5.998878,5.959569
0.903761,0.887928,18.518522,16.629642
1.725009,1.315239,21.654066,21.373389
65.695031,4.430399,2.653874,3.577905
0.716144,0.734981,13.829571,15.183869
1.462679,1.493260,4.027009,4.548509
2.145407,2.787025,23.499897,19.826336
5.336636,4.017653,11.392434,11.358463
0.833718,0.877475,20.474725,19.662143
1.567829,1.517579,13.932604,11.097764
0.542174,0.520742,15.548822,13.280393
2.890611,3.188765,10.834544,11.224949
1.037214,1.107943,18.195848,19.398810
0.559947,0.713236,8.992392,16.244627
4.871271,4.005737,7.573648,7.597604
1.972840,2.131739,20.088898,20.514044
0.928604,1.034482,20.615990,21.991008
2.132270,2.203325,30.251748,28.195283
0.623979,0.646748,23.022878,24.887225
3.654898,2.799444,7.061859,7.617209
2.111751,1.796209,12.152844,11.118716
3.119356,6.194531,4.717793,4.794567
4.442176,3.604150,12.095251,13.266173
0.952736,0.969940,31.690554,33.809612
0.679166,1.190344,18.025055,19.872692
10.592110,5.207830,6.437027,5.725362
1.157198,1.149191,35.783088,33.441115
2.232395,2.305142,19.233092,18.106712
2.665892,2.946983,6.951442,7.336470
4.669087,1.581667,11.031782,10.604523
0.943257,0.280258,15.996495,26.862701
5.301293,4.589888,7.733932,8.064676
2.046627,1.857112,10.680911,9.140779
2.662262,3.584357,13.826384,14.543149
4.774061,4.295376,10.950047,9.356434
2.521785,2.505366,28.367500,25.585723
2.348109,2.442758,12.190859,9.342812
3.388559,3.860263,7.170092,6.451996
1.216858,1.187257,15.603942,16.418626
4.519901,4.423354,3.954730,3.704542
2.891526,2.999221,20.854780,16.058464
2.685013,2.215701,17.688477,17.077603
3.449596,4.011739,8.829640,8.944108
2.127916,0.855309,0.765406,13.075978
2.664527,2.438527,24.927088,20.827711
3.179851,3.296703,8.018341,8.753446
2.048277,2.443699,13.003841,12.200623
0.841105,0.780708,32.265608,29.702271
0.887125,0.909300,10.976462,9.520124
2.987254,4.271101,10.565686,9.043158
3.600198,3.839052,10.958835,9.635985
3.897699,4.913162,2.291149,2.251598
1.924881,1.745659,8.883320,9.469277
1.077670,1.082255,31.218777,33.179891
6.798383,4.637553,8.428883,8.231680
3.197801,2.641898,10.732492,11.445235
1.600623,1.725953,17.520230,16.778683
1.843960,1.676289,11.522374,10.684633
1.968222,1.538710,20.346217,21.002177
2.589327,2.357423,21.014989,16.743393
6.832096,4.543746,8.344215,8.489452
2.773055,2.285838,16.065672,14.990434
1.837066,1.867922,6.475992,17.861035
3.775609,3.448123,11.181216,10.906110
6.910629,7.888994,6.100690,6.578526
1.312984,1.173510,31.800896,30.378776
0.580471,0.664538,34.495418,36.049396
0.472046,1.913823,42.704330,36.539971
0.908727,0.868820,35.793828,35.018154
1.799346,1.845286,22.109266,21.045642
4.236125,3.946700,16.125612,15.746633
2.338768,2.093454,27.007077,25.884493
2.014309,2.672859,21.739468,22.161897
4.344242,3.683880,14.902593,14.864939
1.546559,1.497200,18.472242,18.543957
3.884779,4.551200,14.421817,8.920309
3.192306,2.925206,15.507235,12.448299
2.620325,2.509502,18.905855,18.726020
2.154459,2.210902,7.426529,8.158993
0.539032,0.541324,19.475686,20.524420
1.348307,1.307952,19.815489,19.035249
1.007349,1.021705,5.471780,6.209620
0.725136,0.725594,27.691330,24.745759
2.377943,2.624425,12.447142,13.512242
5.291504,5.060259,12.751853,11.059126
3.874483,3.421668,9.017440,9.767909
2.282490,2.221079,2.942577,2.990354
0.461441,0.482965,16.511393,14.613052
0.727823,0.799773,13.673969,10.165602
2.606592,2.102327,13.830142,15.250926
1.595589,1.585458,2.341343,1.647345
0.555595,0.589259,48.664445,49.602756
2.614738,2.748622,7.766449,6.214417
2.337380,2.588940,9.233759,7.973043
0.825840,0.883581,6.753718,7.707546
0.735688,0.757748,43.209239,35.730490
1.730081,1.766830,8.805468,8.782728
5.142541,5.154422,8.411835,8.125452
1.190442,1.124683,8.676023,7.885183
1.542372,1.563590,7.327104,6.562828
10.785507,5.187675,3.536402,4.102744
5.006221,5.092762,3.813567,3.229679
2.605852,3.023198,6.610524,6.187290
2.068205,2.423634,18.483513,15.326731
4.806230,4.367772,8.314912,6.322822
1.440172,1.383019,12.005199,11.244336
10.932847,5.652741,10.928218,10.908619
8.078189,6.676706,9.438152,9.681071
5.982916,3.694114,8.326193,8.534927
0.565909,0.561671,19.154718,20.383852
2.299534,2.476392,20.590068,20.085656
1.607611,1.799166,11.038420,9.707335
3.067580,3.084617,16.066067,12.929797
13.488020,8.764671,8.224402,7.975677
5.039877,3.156936,23.752267,20.518585
2.058526,2.294193,19.244545,19.059987
0.557810,0.359606,32.433305,37.593470
2.126845,2.370251,10.026072,10.508017
3.297332,3.244603,28.531622,27.692976
1.456464,1.315233,27.799137,27.861228
1.386968,1.432898,19.489571,17.929642
2.069295,1.720030,21.223067,14.307122
2.042450,2.045094,19.337075,18.322004
2.927574,2.911116,18.043355,16.867430
0.252968,0.668164,47.049252,27.407461
2.151232,2.697362,21.953156,22.730006
1.465667,1.498723,13.560027,13.653744
3.731269,4.013616,8.585700,7.873075
2.959740,2.805211,4.079095,6.640832
2.517861,3.682656,21.459435,20.513069
3.270318,3.256268,4.975317,5.258516
1.626074,1.646603,22.260532,22.785739
1.383406,1.777722,5.619810,4.336980
1.131539,1.179832,10.014708,13.217062
2.178052,1.930213,12.324114,12.475330
0.433848,0.422473,20.198518,11.645303
1.751280,1.792777,15.355813,14.263082
0.906945,0.853579,26.003754,22.029080
1.680909,1.701704,22.132365,22.358573
4.331063,3.433243,14.159529,14.798754
3.966586,5.883113,11.991219,11.273721
6.555546,7.158167,5.887296,5.882466
1.318876,1.312426,23.329203,19.659423
0.756622,0.825263,20.595001,21.475130
0.973915,0.942201,26.278838,25.493044
1.324602,1.318985,20.300928,11.900540
1.079431,1.166029,7.307074,7.133114
0.348292,0.360315,34.882114,46.068617
2.072703,2.080659,12.665932,13.261127
5.366272,5.024841,16.344411,14.323227
1.855715,1.646044,14.853314,14.649123
1.534518,1.502048,13.638212,11.766145
1.756634,1.531542,19.196410,18.342211
3.961199,3.173683,6.410899,6.189381
0.624008,0.651364,25.835134,24.945735
1.510047,1.624803,10.405239,9.252554
5.482805,3.395465,3.982265,3.343983
3.393957,3.003849,9.274215,10.231335
2.439906,2.456305,15.238587,13.945321
1.426503,1.469930,12.033521,12.998892
0.848315,0.857519,24.373321,19.785415
1.033309,1.066853,24.642647,21.860808
1.115200,0.988611,18.744063,17.931971
3.499938,3.036460,11.376551,11.827234
7.032981,3.793805,4.861154,5.408852
3.024921,2.588941,10.700334,10.694741
3.310202,3.506786,7.231204,7.181574
1.035009,0.982881,26.386307,25.477067
3.597704,4.259692,3.801894,3.744131
3.166746,3.368974,17.144750,16.468236
0.845447,0.813369,26.154562,25.189610
10.374800,5.170290,2.640861,3.154053
1.303024,1.654153,27.613294,23.544436
71.285773,1.858420,42.979190,34.732958
15.040811,9.655718,5.575486,5.629741
0.964672,0.992812,27.243008,26.775229
0.549539,0.550798,14.314182,13.626982
3.751099,3.570934,11.632116,11.425357
6.400666,1.596359,28.846861,28.511811
0.438372,2.953758,17.000916,13.067024
3.639787,3.028622,17.572350,16.749485
6.096577,9.171929,4.943675,4.731765
0.509409,0.525005,22.985983,21.484149
2.769963,2.454224,11.266364,10.973933
3.763534,4.012571,13.208455,13.812029
1.949001,2.141774,27.091951,21.432637
0.817642,0.790746,9.781648,8.355103
1.157143,1.022858,31.472382,30.736298
0.805047,0.820122,32.885208,30.849684
2.719475,2.477337,16.366435,16.189342
1.426582,1.361717,28.000105,29.172612
3.595822,2.077659,12.806185,11.941839
1.035233,1.077128,22.033532,21.842375
236.493813,9.331311,1.194194,1.469404
2.653863,2.595134,10.116958,9.862028
6.189081,2.759550,2.197044,2.596461
1.971153,1.846117,11.380775,9.502805
4.754159,4.599333,14.044651,10.666105
2.780425,2.780299,6.322419,5.231581
2.408302,2.523805,5.293205,6.219274
4.398158,3.544395,15.849807,16.069683
2.125596,1.779330,15.619791,14.065983
1.346575,1.401706,9.359101,9.775455
0.340660,0.303730,44.291113,29.457712
2.008000,2.447722,10.202898,9.717922
1.034674,1.306414,28.185148,28.276809
1.832909,1.761676,14.367954,14.677171
3.550787,2.752793,8.840580,8.348026
2.858479,2.789111,8.328504,9.369701
0.606089,0.614300,40.755097,38.698282
1.301962,1.448384,32.134972,22.355386
1.488947,1.399278,11.589577,12.993805
5.168285,5.147945,7.012632,6.818515
2.216195,2.024899,13.836341,14.558482
2.418781,2.767490,14.795946,14.267655
1.544494,1.382760,11.238222,11.419218
8.205534,6.227375,8.575446,8.395314
1.871862,1.807394,19.927623,17.359254
0.623801,0.647279,33.051671,24.890730
2.054607,1.768840,21.601641,9.383263
0.678700,0.735833,21.666233,19.671550
5.391504,4.176386,12.126423,12.087442
1.438441,1.516478,22.969895,22.540262
4.788917,4.374402,8.671290,8.518343
3.388812,3.089824,4.956340,5.546765
0.569339,0.514675,10.807841,25.436006
0.850283,0.845143,17.227562,15.814544
6.689200,7.347080,9.655185,9.310402
2.066624,2.120676,16.561631,15.959610
0.464777,0.472167,20.217836,18.938154
2.494508,2.523303,9.416781,10.362684
4.335226,3.055088,14.869012,14.142040
0.573873,0.512303,38.794393,32.189812
4.467108,3.785819,11.783784,10.844006
0.275144,0.296658,34.810600,37.876550
2.202955,2.130292,19.852157,20.530137
0.644835,0.636842,36.269576,35.308436
2.068367,2.142921,15.712923,16.274485
2.330652,2.452803,7.758610,7.000061
0.496636,0.399886,16.165096,16.791112
0.782977,1.150591,16.649904,19.079586
1.592798,1.975413,7.843776,7.233238
3.332599,2.902612,17.265436,13.741588
0.382834,0.312804,57.319821,58.594991
1.572096,1.446514,5.810654,4.885074
2.833432,3.075730,17.173295,17.186950
0.970518,0.966647,15.426570,15.789224
3.576667,4.509265,7.618188,7.538067
0.657895,0.667770,25.137951,25.040708
2.514047,2.976512,2.054999,5.119980
0.433674,0.445390,12.771781,10.403197
4.136771,3.398289,12.849623,11.823401
0.881578,0.883836,23.150685,25.048768
0.703645,1.479864,35.459242,37.145551
1.408439,1.266815,14.647759,12.979246
7.072375,7.181730,11.579203,10.207505
0.961589,0.996409,34.940510,33.644601
6.150618,3.293600,10.001699,10.335157
1.304326,1.274335,23.748011,32.541148
2.361716,1.945693,23.061452,22.079849
3.466062,4.546573,4.835455,3.302627
2.077455,1.921073,12.887452,12.726641
1.047166,0.944792,19.177644,23.142884
0.765818,0.771302,22.914639,22.199067
1.157723,1.124484,27.120770,25.195772
1.860211,2.120735,26.974623,22.985528
2.950996,3.044930,9.422478,8.706871
3.195650,3.129156,20.035527,18.906877
2.130044,1.839963,7.463481,8.647337
4.729560,4.708716,7.528637,7.430386
1.810879,1.703389,13.856276,13.480488
0.641806,0.675155,51.547979,50.084333
2.455489,2.604822,13.318398,13.704649
2.431670,3.072597,6.895005,6.070570
1.164642,1.247828,23.236393,19.228053
5.296362,3.948736,15.712267,15.633344
2.795505,3.004397,14.339576,16.653194
3.446977,3.405624,7.666696,7.730074
0.562802,0.912842,7.326809,9.741141
2.194240,2.162746,17.829252,17.475331
1.266593,1.267828,18.093335,15.549994
2.661658,3.129599,19.055437,19.368064
1.536715,1.380102,29.105240,25.599384
0.725805,0.700129,32.423345,30.430195
3.853860,3.556436,4.820279,4.585779
1.191734,1.198697,29.621131,26.187524
1.486449,1.413427,7.026716,6.234104
1.825721,1.740695,8.611808,8.127095
5.260764,4.416335,1.808618,2.287901
3.422543,3.666957,9.875816,9.443336
1.588542,1.486319,9.642715,10.615651
1.847492,3.147386,11.432682,11.065267
3.140934,3.147277,12.220694,10.693563
3.304461,3.385907,4.885194,4.929945
4.584556,4.073806,5.091853,5.687237
3.808009,5.677265,12.988913,6.591213
2.252062,2.089827,14.340596,16.195196
0.784325,0.762151,11.840440,12.042642
0.649606,0.189443,45.353699,25.022201
6.434374,4.755752,1.093069,0.652221
1.702886,1.789527,18.242325,15.738099
2.455637,2.483005,9.036094,8.821761
2.720335,2.717046,15.108032,14.703243
0.458905,0.428825,29.741458,28.383913
3.723799,3.670567,12.250489,11.450053
2.973707,3.060108,19.983679,20.074824
0.922356,0.937646,13.215090,14.230318
3.862710,4.415740,11.311287,10.229720
5.661444,5.009947,10.507493,11.266889
1.925651,1.668892,12.833935,13.033328
1.742362,1.991725,12.228532,13.596567
3.014630,3.306322,9.515745,7.951051
2.830750,2.552694,17.532829,17.402171
2.510564,1.270493,51.069776,44.965889
3.272563,2.568527,20.112946,18.717349
12.320857,7.457149,4.938164,4.728452
3.811232,3.740681,9.874362,9.801006
0.607840,0.600714,11.681589,15.036115
1.117803,1.141143,16.811079,17.541420
2.203233,2.174522,8.746307,9.075475
31.334336,5.451382,4.139383,5.530346
0.619189,1.733512,46.961585,33.497126
5.587786,2.928407,10.030328,9.089429
0.671676,4.269344,26.013489,16.681413
3.335680,2.191164,12.489582,13.781542
0.604606,0.646826,29.931746,31.747949
0.496069,0.449306,19.661696,10.302307
1.732063,1.792808,13.341105,13.338559
2.083146,1.959807,18.736506,18.235200
2.998641,2.946347,10.414463,10.124692
1.541796,1.594862,16.465971,17.146117
1.247261,1.050211,36.863891,36.399419
3.827142,2.751530,20.350224,18.537373
2.201670,2.175378,1.797983,1.833977
0.650876,1.513609,33.498457,31.507243
1.488171,1.251106,16.298828,16.914997
0.945042,0.901677,26.261153,28.432855
2.540760,2.716464,16.325432,11.747406
4.358282,3.391948,16.760704,16.095657
3.084071,2.413116,18.734241,16.595287
2.604585,2.641083,8.501381,9.091072
5.920289,5.271583,10.510208,9.838252
0.440172,0.720290,32.993405,33.576441
4.071972,4.959003,5.885131,6.085729
2.321195,2.027948,13.250940,13.383884
1.319026,1.373254,3.081658,2.760027
2.307982,1.742848,15.677967,15.787404
2.940958,2.562205,6.632795,7.697073
1.284721,1.471995,16.257440,15.821535
8.777041,7.049291,2.919267,2.917993
3.384217,3.767497,13.364070,12.279377
2.647387,2.539615,22.114201,22.354829
6.535085,6.954331,4.301930,3.640025
5.383617,5.796224,4.197407,4.514838
3.061573,3.160642,10.597450,10.093991
1.514099,1.652640,22.594056,19.827343
1.712609,1.847198,12.348522,12.529094
2.051876,1.937218,17.186996,16.037846
3.469590,2.618940,8.378151,9.014498
2.570862,2.571258,11.443738,10.796489
6.123055,7.985218,4.366190,3.368483
0.493415,0.522225,26.535072,23.283221
3.626689,3.911043,11.748597,9.515311
3.524989,3.215597,17.935631,17.672926
0.941626,0.973532,40.923481,37.475626
1.829050,1.117102,25.955550,25.583603
1.961252,2.407213,10.909972,11.682247
1.207955,1.091166,41.776230,40.510311
1.235846,1.326213,24.342229,24.483992
3.529900,3.866586,10.665219,9.819066
1.381948,1.441585,13.299097,12.201431
3.961440,3.541104,22.084236,21.603664
5.876319,5.831545,0.638578,1.216597
0.569140,0.569636,37.918582,42.495931
1.574555,1.619792,13.128676,10.329559
0.607137,0.629253,13.532572,13.016720
2.107130,1.823954,13.924034,14.071996
4.821486,5.708101,2.678030,2.691009
5.966509,4.639067,7.463954,7.447636
5.601968,5.828161,7.334919,6.328897
0.823168,0.327880,17.905453,26.630384
2.220631,2.273814,15.592346,15.996259
3.085910,3.426619,8.965324,8.724338
1.915621,1.148539,2.422366,15.533832
2.730716,2.603936,7.557540,8.061097
1.444789,1.463569,21.117969,21.503918
0.418969,0.450763,24.821525,21.396064
0.511220,0.629224,24.919373,15.523806
6.949728,5.848566,6.158802,6.108044
0.897771,0.922326,30.249741,31.522465
5.002209,4.133199,16.076479,16.097640
3.633914,3.108092,5.954436,6.472842
1.566115,1.612293,23.792653,23.798036
1.434982,1.548553,13.053725,12.908687
6.197242,4.104710,9.334815,9.287725
1.329987,1.561301,15.431859,15.962951
2.133999,2.122521,2.681756,1.276716
2.711445,2.396287,14.675271,12.928408
2.420581,2.235773,10.300455,9.811413
0.721103,0.708129,31.007160,28.781198
1.092329,1.168814,19.493256,17.407331
0.459832,1.278644,48.146889,43.502771
